N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 310 1.900E-4 1.208493670E+00 1.215812641E+00
1.468000E+10 5.623E+15 310 1.900E-4 1.210672992E+00 1.215852547E+00
2.154000E+10 5.623E+15 310 1.900E-4 1.212275083E+00 1.215910853E+00
3.162000E+10 5.623E+15 310 1.900E-4 1.213460787E+00 1.215995885E+00
4.642000E+10 5.623E+15 310 1.900E-4 1.214360673E+00 1.216119543E+00
6.813000E+10 5.623E+15 310 1.900E-4 1.215082219E+00 1.216298632E+00
1.000000E+11 5.623E+15 310 1.900E-4 1.215690939E+00 1.216589467E+00
1.468000E+11 5.623E+15 310 1.900E-4 1.216334408E+00 1.216949507E+00
2.154000E+11 5.623E+15 310 1.900E-4 1.217035841E+00 1.217456519E+00
3.162000E+11 5.623E+15 310 1.900E-4 1.217872252E+00 1.218160482E+00
4.642000E+11 5.623E+15 310 1.900E-4 1.218938941E+00 1.219141184E+00
6.813000E+11 5.623E+15 310 1.900E-4 1.220276864E+00 1.220418158E+00
1.000000E+12 5.623E+15 310 1.900E-4 1.221984336E+00 1.222086786E+00
1.468000E+12 5.623E+15 310 1.900E-4 1.224070158E+00 1.224145789E+00
2.154000E+12 5.623E+15 310 1.900E-4 1.226564680E+00 1.226622770E+00
3.162000E+12 5.623E+15 310 1.900E-4 1.229442189E+00 1.229488327E+00
4.642000E+12 5.623E+15 310 1.900E-4 1.232669930E+00 1.232707751E+00
6.813000E+12 5.623E+15 310 1.900E-4 1.236211468E+00 1.236243274E+00
1.000000E+13 5.623E+15 310 1.900E-4 1.240038725E+00 1.240065955E+00
