N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 5.623E+15 310 1.800E-4 1.210781953E+00 1.216707250E+00
2.471000E+10 5.623E+15 310 1.800E-4 1.213505781E+00 1.216795230E+00
4.696000E+10 5.623E+15 310 1.800E-4 1.215167623E+00 1.216960604E+00
8.927000E+10 5.623E+15 310 1.800E-4 1.216300784E+00 1.217268498E+00
1.697000E+11 5.623E+15 310 1.800E-4 1.217304148E+00 1.217843031E+00
3.225000E+11 5.623E+15 310 1.800E-4 1.218544178E+00 1.218833621E+00
6.130000E+11 5.623E+15 310 1.800E-4 1.220354569E+00 1.220514347E+00
1.165000E+12 5.623E+15 310 1.800E-4 1.223051715E+00 1.223144098E+00
2.214000E+12 5.623E+15 310 1.800E-4 1.226876286E+00 1.226934426E+00
4.209000E+12 5.623E+15 310 1.800E-4 1.231819051E+00 1.231859147E+00
8.000000E+12 5.623E+15 310 1.800E-4 1.237736394E+00 1.237766287E+00
