N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 5.623E+15 310 1.800E-4 1.230751204E+00 1.236078514E+00
2.471000E+10 5.623E+15 310 1.800E-4 1.233362792E+00 1.236284773E+00
4.696000E+10 5.623E+15 310 1.800E-4 1.235086442E+00 1.236666200E+00
8.927000E+10 5.623E+15 310 1.800E-4 1.236507478E+00 1.237355448E+00
1.697000E+11 5.623E+15 310 1.800E-4 1.238096166E+00 1.238551587E+00
3.225000E+11 5.623E+15 310 1.800E-4 1.240248183E+00 1.240495449E+00
6.130000E+11 5.623E+15 310 1.800E-4 1.243233706E+00 1.243371657E+00
1.165000E+12 5.623E+15 310 1.800E-4 1.247112422E+00 1.247193459E+00
2.214000E+12 5.623E+15 310 1.800E-4 1.251789146E+00 1.251840582E+00
4.209000E+12 5.623E+15 310 1.800E-4 1.257171558E+00 1.257207236E+00
8.000000E+12 5.623E+15 310 1.800E-4 1.263198719E+00 1.263225324E+00
