fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.461374169E-14 1.000000000E+20 1.202454185E+00 3.560149418E-15 2.607242203E-03 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.084544443E-14 1.000000000E+20 1.208181636E+00 3.497652454E-15 3.481175004E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.774525641E-14 1.000000000E+20 1.206423723E+00 1.111783150E-14 3.176660170E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.399212845E-14 1.000000000E+20 1.208342999E+00 1.105633075E-14 3.511671379E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.082869198E-13 1.000000000E+20 1.208211281E+00 3.498311179E-14 3.489514424E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.045783560E-13 1.000000000E+20 1.208835637E+00 3.492270123E-14 3.607031167E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.086562691E-13 1.000000000E+20 1.210038460E+00 1.101352895E-13 3.855861371E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.050706528E-13 1.000000000E+20 1.210242360E+00 1.100773159E-13 3.898486407E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.870606335E-13 1.000000000E+20 1.213597957E+00 3.455968014E-13 4.717018116E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.837459907E-13 1.000000000E+20 1.213668370E+00 3.455445509E-13 4.735325219E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.648812939E-12 1.000000000E+20 1.220023088E+00 1.081153263E-12 6.801043834E-03 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.645876426E-12 1.000000000E+20 1.220051990E+00 1.081111740E-12 6.811556377E-03 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.952343272E-12 1.000000000E+20 1.229032802E+00 3.392707176E-12 1.081128852E-02 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.949690265E-12 1.000000000E+20 1.229048469E+00 3.392684869E-12 1.081888042E-02 
