fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_309 001_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.493390231E-14 1.000000000E+20 1.242768558E+00 7.555806427E-15 7.067003901E-04 
001_309_SRH 001_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.332121409E-14 1.000000000E+20 1.244675656E+00 7.535625977E-15 7.848946706E-04 
002_309 002_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.715822850E-14 1.000000000E+20 1.243134969E+00 8.851796982E-15 7.202600010E-04 
002_309_SRH 002_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.554861367E-14 1.000000000E+20 1.244774584E+00 8.831764089E-15 7.883200130E-04 
003_309 003_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.974198726E-14 1.000000000E+20 1.243480327E+00 1.037058089E-14 7.331351335E-04 
003_309_SRH 003_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.813592310E-14 1.000000000E+20 1.244889273E+00 1.035070015E-14 7.923199696E-04 
004_309 004_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.273884239E-14 1.000000000E+20 1.243811713E+00 1.215040632E-14 7.455478277E-04 
004_309_SRH 004_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.113687650E-14 1.000000000E+20 1.245022022E+00 1.213068551E-14 7.969878566E-04 
005_309 005_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.620894435E-14 1.000000000E+20 1.244135903E+00 1.423607444E-14 7.577289270E-04 
005_309_SRH 005_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.461170200E-14 1.000000000E+20 1.245175364E+00 1.421652405E-14 8.024315232E-04 
006_309 006_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.021919221E-14 1.000000000E+20 1.244459406E+00 1.668005755E-14 7.699174764E-04 
006_309_SRH 006_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.862738369E-14 1.000000000E+20 1.245352092E+00 1.666069201E-14 8.087744771E-04 
007_309 007_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.484331282E-14 1.000000000E+20 1.244788540E+00 1.954380974E-14 7.823613129E-04 
