T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
325 001_325 35.674 4.433340E-1 6.964353E-1 7.735180E+1 2.388260E+1 3.690330E-1 6.471679E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 3.162E+16
325 002_325 35.674 4.432060E-1 6.954291E-1 7.734670E+1 2.383970E+1 3.688960E-1 6.462431E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 3.162E+16
325 003_325 35.674 4.430200E-1 6.939631E-1 7.733930E+1 2.377710E+1 3.687210E-1 6.448550E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 3.162E+16
325 004_325 35.674 4.427500E-1 6.918344E-1 7.732840E+1 2.368640E+1 3.684670E-1 6.428382E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 3.162E+16
325 005_325 35.674 4.423620E-1 6.887584E-1 7.731270E+1 2.355560E+1 3.680960E-1 6.399334E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 3.162E+16
325 006_325 35.674 4.418070E-1 6.843451E-1 7.729010E+1 2.336850E+1 3.675680E-1 6.357609E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 3.162E+16
325 007_325 35.674 4.410250E-1 6.780765E-1 7.725780E+1 2.310380E+1 3.668260E-1 6.298304E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 3.162E+16
325 008_325 35.674 4.399340E-1 6.692976E-1 7.721290E+1 2.273510E+1 3.657910E-1 6.215322E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 3.162E+16
325 009_325 35.674 4.383800E-1 6.572413E-1 7.716310E+1 2.223230E+1 3.643650E-1 6.101664E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 3.162E+16
325 010_325 35.674 4.363450E-1 6.411130E-1 7.709160E+1 2.156610E+1 3.624900E-1 5.949428E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 3.162E+16
325 011_325 35.674 4.337680E-1 6.202595E-1 7.699220E+1 2.071460E+1 3.600880E-1 5.752660E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 3.162E+16
325 012_325 35.674 4.306210E-1 5.944038E-1 7.686030E+1 1.967330E+1 3.571000E-1 5.509207E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 3.162E+16
325 013_325 35.674 4.267700E-1 5.638605E-1 7.672080E+1 1.846200E+1 3.535450E-1 5.221962E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 3.162E+16
325 014_325 35.674 4.224420E-1 5.295770E-1 7.654350E+1 1.712400E+1 3.494820E-1 4.899809E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 3.162E+16
325 015_325 35.674 4.176100E-1 4.929017E-1 7.634750E+1 1.571540E+1 3.449900E-1 4.555317E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 3.162E+16
325 016_325 35.674 4.123790E-1 4.551666E-1 7.612360E+1 1.428850E+1 3.400880E-1 4.201416E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 3.162E+16
325 017_325 35.674 4.067160E-1 4.173440E-1 7.587970E+1 1.287990E+1 3.348340E-1 3.846645E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 3.162E+16
325 018_325 35.674 4.007060E-1 3.799851E-1 7.559260E+1 1.150990E+1 3.291700E-1 3.496648E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 3.162E+16
325 019_325 35.674 3.941460E-1 3.434050E-1 7.528890E+1 1.019050E+1 3.230760E-1 3.154204E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 3.162E+16
325 020_325 35.674 3.871690E-1 3.079022E-1 7.493260E+1 8.932700E+0 3.165530E-1 2.821876E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 3.162E+16
325 021_325 35.674 3.797610E-1 2.738506E-1 7.451610E+1 7.749500E+0 3.095410E-1 2.503548E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 3.162E+16
325 022_325 35.674 3.717960E-1 2.416588E-1 7.405500E+1 6.653700E+0 3.020800E-1 2.202619E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 3.162E+16
325 023_325 35.674 3.633650E-1 2.116894E-1 7.351990E+1 5.655200E+0 2.941500E-1 1.922548E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 3.162E+16
325 024_325 35.674 3.544760E-1 1.842037E-1 7.289280E+1 4.759600E+0 2.857320E-1 1.665750E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 3.162E+16
325 025_325 35.674 3.451090E-1 1.593448E-1 7.215190E+1 3.967700E+0 2.767680E-1 1.433595E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 3.162E+16
