fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 7.695105048E-15 1.000000000E+20 1.195989683E+00 3.250539265E-15 7.172033422E-04 
001_310_SRH 001_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.001970573E-15 1.000000000E+20 1.199671355E+00 3.221776119E-15 8.952486109E-04 
002_310 002_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.049511538E-14 1.000000000E+20 1.197102090E+00 4.757408482E-15 7.665143872E-04 
002_310_SRH 002_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.802821013E-15 1.000000000E+20 1.199688991E+00 4.728821195E-15 8.959628472E-04 
003_310 003_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.459729037E-14 1.000000000E+20 1.197911192E+00 6.969192877E-15 8.045124930E-04 
003_310_SRH 003_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.290601196E-14 1.000000000E+20 1.199714798E+00 6.940746308E-15 8.970100882E-04 
004_310 004_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.060169503E-14 1.000000000E+20 1.198502435E+00 1.021549453E-14 8.332785583E-04 
004_310_SRH 004_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.891173370E-14 1.000000000E+20 1.199752534E+00 1.018716346E-14 8.985453164E-04 
005_310 005_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.937881974E-14 1.000000000E+20 1.198944760E+00 1.497995763E-14 8.551366771E-04 
005_310_SRH 005_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.769065444E-14 1.000000000E+20 1.199807615E+00 1.495172768E-14 9.007947656E-04 
006_310 006_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.218453205E-14 1.000000000E+20 1.199293817E+00 2.197216573E-14 8.723154260E-04 
006_310_SRH 006_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.049889081E-14 1.000000000E+20 1.199887806E+00 2.194403433E-14 9.040876553E-04 
007_310 007_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.081612687E-14 1.000000000E+20 1.199595775E+00 3.223299020E-14 8.868472656E-04 
007_310_SRH 007_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.913408539E-14 1.000000000E+20 1.200004132E+00 3.220496687E-14 9.089020809E-04 
008_310 008_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.781546456E-14 1.000000000E+20 1.199891269E+00 4.728885715E-14 9.006176851E-04 
008_310_SRH 008_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.613858085E-14 1.000000000E+20 1.200171994E+00 4.726096659E-14 9.159286541E-04 
009_310 009_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.267154218E-13 1.000000000E+20 1.200219196E+00 6.937746718E-14 9.155000579E-04 
009_310_SRH 009_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.250459106E-13 1.000000000E+20 1.200412413E+00 6.934975098E-14 9.261577481E-04 
010_310 010_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.823022861E-13 1.000000000E+20 1.200619825E+00 1.017777733E-13 9.335347672E-04 
010_310_SRH 010_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.806432339E-13 1.000000000E+20 1.200753174E+00 1.017502956E-13 9.409945763E-04 
011_310 011_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.608205141E-13 1.000000000E+20 1.201136827E+00 1.492919573E-13 9.571358320E-04 
011_310_SRH 011_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.591761052E-13 1.000000000E+20 1.201229274E+00 1.492648121E-13 9.624036502E-04 
012_310 012_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.699740178E-13 1.000000000E+20 1.201817436E+00 2.189492130E-13 9.893082455E-04 
