N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 295 2.100E-4 1.202515929E+00 1.204367961E+00
1.468000E+10 1.778E+15 295 2.100E-4 1.203202090E+00 1.204484876E+00
2.154000E+10 1.778E+15 295 2.100E-4 1.203768963E+00 1.204654280E+00
3.162000E+10 1.778E+15 295 2.100E-4 1.204288600E+00 1.204898337E+00
4.642000E+10 1.778E+15 295 2.100E-4 1.204827377E+00 1.205247045E+00
6.813000E+10 1.778E+15 295 2.100E-4 1.205450400E+00 1.205739493E+00
1.000000E+11 1.778E+15 295 2.100E-4 1.206223991E+00 1.206423665E+00
1.468000E+11 1.778E+15 295 2.100E-4 1.207214774E+00 1.207353349E+00
2.154000E+11 1.778E+15 295 2.100E-4 1.208483564E+00 1.208580498E+00
3.162000E+11 1.778E+15 295 2.100E-4 1.210074441E+00 1.210143046E+00
4.642000E+11 1.778E+15 295 2.100E-4 1.212003054E+00 1.212052431E+00
6.813000E+11 1.778E+15 295 2.100E-4 1.214253654E+00 1.214289995E+00
1.000000E+12 1.778E+15 295 2.100E-4 1.216792414E+00 1.216819903E+00
1.468000E+12 1.778E+15 295 2.100E-4 1.219591017E+00 1.219612456E+00
2.154000E+12 1.778E+15 295 2.100E-4 1.222640708E+00 1.222657961E+00
3.162000E+12 1.778E+15 295 2.100E-4 1.225944994E+00 1.225959272E+00
4.642000E+12 1.778E+15 295 2.100E-4 1.229502965E+00 1.229515049E+00
6.813000E+12 1.778E+15 295 2.100E-4 1.233302118E+00 1.233312500E+00
1.000000E+13 1.778E+15 295 2.100E-4 1.237322591E+00 1.237331580E+00
