fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.031288062E-14 1.000000000E+20 1.153164931E+00 1.398686239E-14 2.690928226E-04 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.557829728E-14 1.000000000E+20 1.156457330E+00 1.369012300E-14 3.379596141E-04 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.621493577E-14 1.000000000E+20 1.154347146E+00 2.038333684E-14 2.874562174E-04 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.148705694E-14 1.000000000E+20 1.156609899E+00 2.008758440E-14 3.375697152E-04 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.341294150E-13 1.000000000E+20 1.155280254E+00 2.976491473E-14 3.012152770E-04 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.194117682E-13 1.000000000E+20 1.156832531E+00 2.947008199E-14 3.370059407E-04 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.895569015E-13 1.000000000E+20 1.156092528E+00 4.351924122E-14 3.109960999E-04 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.748544888E-13 1.000000000E+20 1.157156513E+00 4.322539120E-14 3.361970945E-04 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.704364639E-13 1.000000000E+20 1.156896795E+00 6.367373920E-14 3.174909652E-04 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.557564540E-13 1.000000000E+20 1.157626134E+00 6.338106285E-14 3.350491046E-04 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.881366228E-13 1.000000000E+20 1.157802477E+00 9.318509138E-14 3.213089660E-04 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.734892986E-13 1.000000000E+20 1.158302933E+00 9.289392906E-14 3.334472982E-04 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.587488685E-13 1.000000000E+20 1.158926054E+00 1.363549645E-13 3.229267794E-04 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.441489004E-13 1.000000000E+20 1.159270169E+00 1.360658238E-13 3.312707403E-04 
008_325 008_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.046635467E-13 1.000000000E+20 1.160398397E+00 1.994242040E-13 3.227239359E-04 
008_325_SRH 008_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.901316638E-13 1.000000000E+20 1.160635870E+00 1.991377838E-13 3.284367321E-04 
