fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_312 001_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.648930799E-14 1.000000000E+20 1.322859513E+00 8.292112317E-14 2.309334127E-03 
001_312_SRH 001_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.349359536E-14 1.000000000E+20 1.324754364E+00 8.303011353E-14 2.453605835E-03 
002_312 002_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.959720461E-14 1.000000000E+20 1.324799168E+00 9.824161879E-14 2.455481379E-03 
002_312_SRH 002_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.671232691E-14 1.000000000E+20 1.326505435E+00 9.836572157E-14 2.587547468E-03 
003_312 003_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.289560289E-14 1.000000000E+20 1.326818970E+00 1.164107654E-13 2.610407406E-03 
003_312_SRH 003_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.011696234E-14 1.000000000E+20 1.328359924E+00 1.165515827E-13 2.731508583E-03 
004_312 004_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.639903370E-14 1.000000000E+20 1.328916199E+00 1.379616021E-13 2.773924103E-03 
004_312_SRH 004_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.372122163E-14 1.000000000E+20 1.330311603E+00 1.381208986E-13 2.885134903E-03 
005_312 005_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.012523947E-14 1.000000000E+20 1.331086987E+00 1.635272201E-13 2.945721167E-03 
005_312_SRH 005_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 4.754230143E-14 1.000000000E+20 1.332353616E+00 1.637069320E-13 3.047974018E-03 
006_312 006_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.409460972E-14 1.000000000E+20 1.333326769E+00 1.938595521E-13 3.125403274E-03 
006_312_SRH 006_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.160030351E-14 1.000000000E+20 1.334478906E+00 1.940618028E-13 3.219509726E-03 
007_312 007_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.832946830E-14 1.000000000E+20 1.335630685E+00 2.298517154E-13 3.312526599E-03 
007_312_SRH 007_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.591749340E-14 1.000000000E+20 1.336680522E+00 2.300788234E-13 3.399197039E-03 
008_312 008_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 6.285333239E-14 1.000000000E+20 1.337993920E+00 2.725645871E-13 3.506631532E-03 
008_312_SRH 008_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 6.051752123E-14 1.000000000E+20 1.338951919E+00 2.728190835E-13 3.586491172E-03 
009_312 009_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 6.769024351E-14 1.000000000E+20 1.340411900E+00 3.232584062E-13 3.707264756E-03 
009_312_SRH 009_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 6.542470914E-14 1.000000000E+20 1.341287091E+00 3.235430455E-13 3.780867856E-03 
010_312 010_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 7.286424253E-14 1.000000000E+20 1.342880395E+00 3.834303434E-13 3.913993588E-03 
010_312_SRH 010_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 7.066347977E-14 1.000000000E+20 1.343680618E+00 3.837481154E-13 3.981835039E-03 
