fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.813605338E-30 1.000000000E+20 1.012278699E+00 4.200827818E-14 1.780028297E-03 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.252163203E-28 1.000000000E+20 1.013495064E+00 3.837048502E-14 1.986745067E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.809986538E-28 1.000000000E+20 1.012643381E+00 5.983877761E-14 1.832294121E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.809093073E-28 1.000000000E+20 1.013499880E+00 5.620483016E-14 1.977484173E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.612139627E-30 1.000000000E+20 1.012909238E+00 8.587931737E-14 1.863320825E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.507001518E-28 1.000000000E+20 1.013507138E+00 8.225061732E-14 1.964117259E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.326509405E-28 1.000000000E+20 1.013103137E+00 1.238223437E-13 1.875660795E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.624530728E-28 1.000000000E+20 1.013518187E+00 1.202010077E-13 1.944979658E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.506540808E-29 1.000000000E+20 1.013247998E+00 1.789242191E-13 1.870633487E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.520520793E-29 1.000000000E+20 1.013535236E+00 1.753133489E-13 1.917911844E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.081765366E-28 1.000000000E+20 1.013363356E+00 2.585636150E-13 1.848346140E-03 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.244403135E-28 1.000000000E+20 1.013561979E+00 2.549676530E-13 1.880333667E-03 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.625647730E-28 1.000000000E+20 1.013467183E+00 3.728916916E-13 1.808198350E-03 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.023003782E-29 1.000000000E+20 1.013604722E+00 3.693168595E-13 1.829654005E-03 
008_315 008_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.004101862E-27 1.000000000E+20 1.013578739E+00 5.354779236E-13 1.750173901E-03 
008_315_SRH 008_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.004773186E-27 1.000000000E+20 1.013674356E+00 5.319326976E-13 1.764424427E-03 
009_315 009_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.170211455E-13 1.000000000E+20 1.020179711E+00 5.480965191E-13 1.675477440E-03 
009_315_SRH 009_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.115807229E-13 1.000000000E+20 1.020088981E+00 5.499987519E-13 1.684931960E-03 
010_315 010_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.928732745E-13 1.000000000E+20 1.036703640E+00 4.930097970E-13 1.574209230E-03 
010_315_SRH 010_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.889213605E-13 1.000000000E+20 1.036644539E+00 4.934785209E-13 1.580483912E-03 
011_315 011_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.962261097E-13 1.000000000E+20 1.057100066E+00 5.276539081E-13 1.442450245E-03 
011_315_SRH 011_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.926891846E-13 1.000000000E+20 1.057063369E+00 5.277793770E-13 1.446558843E-03 
012_315 012_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.480262841E-12 1.000000000E+20 1.080520251E+00 6.285186175E-13 1.284073252E-03 
012_315_SRH 012_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.476926718E-12 1.000000000E+20 1.080499460E+00 6.285327246E-13 1.286719469E-03 
013_315 013_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.065635723E-12 1.000000000E+20 1.105053335E+00 8.059497405E-13 1.112598578E-03 
013_315_SRH 013_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.062447103E-12 1.000000000E+20 1.105043639E+00 8.059217227E-13 1.114274876E-03 
014_315 014_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.758775321E-12 1.000000000E+20 1.128171079E+00 1.086941654E-12 9.509130856E-04 
