fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.518824579E-13 1.000000000E+20 1.229221747E+00 1.156266798E-14 2.617461327E-04 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.832580042E-14 1.000000000E+20 1.281599585E+00 1.014790678E-14 1.102272781E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.737700925E-13 1.000000000E+20 1.243838074E+00 1.625937864E-14 3.700273202E-04 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.055153041E-14 1.000000000E+20 1.281870954E+00 1.489015756E-14 1.110889068E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.054596291E-13 1.000000000E+20 1.255116483E+00 2.317685228E-14 4.927476737E-04 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.027474562E-13 1.000000000E+20 1.282261760E+00 2.184532492E-14 1.123484985E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.510857751E-13 1.000000000E+20 1.263707422E+00 3.334043090E-14 6.223767479E-04 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.491114110E-13 1.000000000E+20 1.282819861E+00 3.204264753E-14 1.141861950E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.162403977E-13 1.000000000E+20 1.270297434E+00 4.825128830E-14 7.527895386E-04 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.153204098E-13 1.000000000E+20 1.283607354E+00 4.698673051E-14 1.168594569E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.082069052E-13 1.000000000E+20 1.275514930E+00 7.010295474E-14 8.815155497E-04 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.087657531E-13 1.000000000E+20 1.284700105E+00 6.887432593E-14 1.207307143E-03 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.359632799E-13 1.000000000E+20 1.279892393E+00 1.020954240E-13 1.010843975E-03 
