fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_330 001_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.236353921E-14 1.000000000E+20 1.204513059E+00 7.130370390E-15 5.896402667E-04 
001_330_SRH 001_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.484228211E-14 1.000000000E+20 1.228998306E+00 6.545955432E-15 1.180591721E-03 
002_330 002_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.029150774E-13 1.000000000E+20 1.211832217E+00 1.017814243E-14 7.130875709E-04 
002_330_SRH 002_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.549249319E-14 1.000000000E+20 1.229160514E+00 9.603457564E-15 1.187010454E-03 
003_330 003_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.327115610E-13 1.000000000E+20 1.217265488E+00 1.465244186E-14 8.280362724E-04 
003_330_SRH 003_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 9.543562520E-14 1.000000000E+20 1.229395907E+00 1.408598638E-14 1.196409290E-03 
004_330 004_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.756789431E-13 1.000000000E+20 1.221314652E+00 2.121310374E-14 9.309247610E-04 
004_330_SRH 004_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.386161915E-13 1.000000000E+20 1.229735690E+00 2.065438560E-14 1.210152039E-03 
005_330 005_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.371598743E-13 1.000000000E+20 1.224414220E+00 3.082311345E-14 1.022264851E-03 
005_330_SRH 005_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.004019844E-13 1.000000000E+20 1.230222481E+00 3.027257412E-14 1.230212529E-03 
006_330 006_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.241746984E-13 1.000000000E+20 1.226926654E+00 4.488449504E-14 1.106036080E-03 
006_330_SRH 006_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.878455281E-13 1.000000000E+20 1.230912511E+00 4.434350308E-14 1.259418102E-03 
007_330 007_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.454871856E-13 1.000000000E+20 1.229151969E+00 6.543323575E-14 1.188798633E-03 
007_330_SRH 007_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.097485889E-13 1.000000000E+20 1.231876032E+00 6.490410635E-14 1.301782220E-03 
008_330 008_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.112440761E-13 1.000000000E+20 1.231338496E+00 9.541885155E-14 1.279097007E-03 
008_330_SRH 008_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.762972357E-13 1.000000000E+20 1.233193949E+00 9.490481373E-14 1.362904211E-03 
009_330 009_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.319527031E-13 1.000000000E+20 1.233687024E+00 1.391077138E-13 1.387300672E-03 
009_330_SRH 009_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.980300754E-13 1.000000000E+20 1.234947518E+00 1.386127485E-13 1.450419417E-03 
010_330 010_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.116796303E-12 1.000000000E+20 1.236343869E+00 2.026728601E-13 1.525740349E-03 
010_330_SRH 010_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.084139182E-12 1.000000000E+20 1.237198851E+00 2.022013158E-13 1.574384329E-03 
011_330 011_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.471891637E-12 1.000000000E+20 1.239384986E+00 2.950718709E-13 1.708798753E-03 
011_330_SRH 011_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.440712267E-12 1.000000000E+20 1.239965172E+00 2.946278445E-13 1.747413791E-03 
012_330 012_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.899816026E-12 1.000000000E+20 1.242801197E+00 4.293696205E-13 1.952570139E-03 
012_330_SRH 012_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.870252016E-12 1.000000000E+20 1.243196444E+00 4.289562148E-13 1.984280671E-03 
013_330 013_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.401715578E-12 1.000000000E+20 1.246501629E+00 6.247277951E-13 2.273774447E-03 
013_330_SRH 013_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.373793808E-12 1.000000000E+20 1.246773397E+00 6.243466509E-13 2.300737427E-03 
014_330 014_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.981807873E-12 1.000000000E+20 1.250345401E+00 9.093560171E-13 2.688032783E-03 
014_330_SRH 014_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.955435845E-12 1.000000000E+20 1.250535323E+00 9.090073086E-13 2.711700446E-03 
015_330 015_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.651979280E-12 1.000000000E+20 1.254192427E+00 1.324826139E-12 3.208250555E-03 
015_330_SRH 015_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.626969424E-12 1.000000000E+20 1.254328310E+00 1.324509225E-12 3.229567833E-03 
016_330 016_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.433710777E-12 1.000000000E+20 1.257947804E+00 1.932349966E-12 3.844300034E-03 
016_330_SRH 016_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.409826286E-12 1.000000000E+20 1.258047921E+00 1.932064507E-12 3.863852394E-03 
017_330 017_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.356627274E-12 1.000000000E+20 1.261579669E+00 2.821960603E-12 4.604499746E-03 
017_330_SRH 017_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.333629942E-12 1.000000000E+20 1.261655856E+00 2.821707841E-12 4.622629638E-03 
018_330 018_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.455574057E-12 1.000000000E+20 1.265109890E+00 4.126037038E-12 5.497875208E-03 
018_330_SRH 018_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.433258831E-12 1.000000000E+20 1.265169742E+00 4.125820846E-12 5.514769859E-03 
019_330 019_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.768780087E-12 1.000000000E+20 1.268591751E+00 6.039299457E-12 6.535379071E-03 
019_330_SRH 019_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.746990632E-12 1.000000000E+20 1.268640141E+00 6.039127531E-12 6.551134428E-03 
