N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 303 2.100E-4 1.228561635E+00 1.234428438E+00
1.468000E+10 5.623E+15 303 2.100E-4 1.230351420E+00 1.234505013E+00
2.154000E+10 5.623E+15 303 2.100E-4 1.231699731E+00 1.234616295E+00
3.162000E+10 5.623E+15 303 2.100E-4 1.232742439E+00 1.234777349E+00
4.642000E+10 5.623E+15 303 2.100E-4 1.233595330E+00 1.235008994E+00
6.813000E+10 5.623E+15 303 2.100E-4 1.234359328E+00 1.235339299E+00
1.000000E+11 5.623E+15 303 2.100E-4 1.235125233E+00 1.235804639E+00
1.468000E+11 5.623E+15 303 2.100E-4 1.235977475E+00 1.236449765E+00
2.154000E+11 5.623E+15 303 2.100E-4 1.236995449E+00 1.237325666E+00
3.162000E+11 5.623E+15 303 2.100E-4 1.238251770E+00 1.238484911E+00
4.642000E+11 5.623E+15 303 2.100E-4 1.239807793E+00 1.239974837E+00
6.813000E+11 5.623E+15 303 2.100E-4 1.241709046E+00 1.241831213E+00
1.000000E+12 5.623E+15 303 2.100E-4 1.243983214E+00 1.244074948E+00
1.468000E+12 5.623E+15 303 2.100E-4 1.246640861E+00 1.246711887E+00
2.154000E+12 5.623E+15 303 2.100E-4 1.249676455E+00 1.249733224E+00
3.162000E+12 5.623E+15 303 2.100E-4 1.253069442E+00 1.253116141E+00
4.642000E+12 5.623E+15 303 2.100E-4 1.256788921E+00 1.256828215E+00
6.813000E+12 5.623E+15 303 2.100E-4 1.260802825E+00 1.260836390E+00
1.000000E+13 5.623E+15 303 2.100E-4 1.265085845E+00 1.265114747E+00
