N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 303 2.100E-4 1.204698074E+00 1.210899200E+00
1.468000E+10 5.623E+15 303 2.100E-4 1.206522678E+00 1.210955125E+00
2.154000E+10 5.623E+15 303 2.100E-4 1.207848984E+00 1.211059088E+00
3.162000E+10 5.623E+15 303 2.100E-4 1.208891984E+00 1.211187139E+00
4.642000E+10 5.623E+15 303 2.100E-4 1.209744640E+00 1.211353474E+00
6.813000E+10 5.623E+15 303 2.100E-4 1.210464708E+00 1.211581801E+00
1.000000E+11 5.623E+15 303 2.100E-4 1.211132101E+00 1.211905897E+00
1.468000E+11 5.623E+15 303 2.100E-4 1.211822871E+00 1.212356111E+00
2.154000E+11 5.623E+15 303 2.100E-4 1.212619010E+00 1.212987643E+00
3.162000E+11 5.623E+15 303 2.100E-4 1.213614945E+00 1.213872965E+00
4.642000E+11 5.623E+15 303 2.100E-4 1.214877259E+00 1.215059908E+00
6.813000E+11 5.623E+15 303 2.100E-4 1.216487206E+00 1.216619127E+00
1.000000E+12 5.623E+15 303 2.100E-4 1.218490689E+00 1.218587811E+00
1.468000E+12 5.623E+15 303 2.100E-4 1.220964168E+00 1.221039235E+00
2.154000E+12 5.623E+15 303 2.100E-4 1.223844756E+00 1.223904455E+00
3.162000E+12 5.623E+15 303 2.100E-4 1.227179264E+00 1.227228419E+00
4.642000E+12 5.623E+15 303 2.100E-4 1.230895154E+00 1.230936599E+00
6.813000E+12 5.623E+15 303 2.100E-4 1.234953486E+00 1.234988990E+00
1.000000E+13 5.623E+15 303 2.100E-4 1.239324698E+00 1.239355379E+00
