N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 325 2.400E-4 1.244488323E+00 1.304166761E+00
1.468000E+10 5.623E+16 325 2.400E-4 1.260236998E+00 1.304305150E+00
2.154000E+10 5.623E+16 325 2.400E-4 1.272394747E+00 1.304505428E+00
3.162000E+10 5.623E+16 325 2.400E-4 1.281636293E+00 1.304793547E+00
4.642000E+10 5.623E+16 325 2.400E-4 1.288650200E+00 1.305204366E+00
6.813000E+10 5.623E+16 325 2.400E-4 1.294044106E+00 1.305783009E+00
1.000000E+11 5.623E+16 325 2.400E-4 1.298320654E+00 1.306584575E+00
1.468000E+11 5.623E+16 325 2.400E-4 1.301886310E+00 1.307670809E+00
2.154000E+11 5.623E+16 325 2.400E-4 1.305064652E+00 1.309102399E+00
3.162000E+11 5.623E+16 325 2.400E-4 1.308103524E+00 1.310927334E+00
4.642000E+11 5.623E+16 325 2.400E-4 1.311177012E+00 1.313168570E+00
6.813000E+11 5.623E+16 325 2.400E-4 1.314389782E+00 1.315817455E+00
1.000000E+12 5.623E+16 325 2.400E-4 1.317789431E+00 1.318837604E+00
1.468000E+12 5.623E+16 325 2.400E-4 1.321386284E+00 1.322178441E+00
2.154000E+12 5.623E+16 325 2.400E-4 1.325174956E+00 1.325791747E+00
3.162000E+12 5.623E+16 325 2.400E-4 1.329151064E+00 1.329644279E+00
4.642000E+12 5.623E+16 325 2.400E-4 1.333319525E+00 1.333722313E+00
6.813000E+12 5.623E+16 325 2.400E-4 1.337693772E+00 1.338027640E+00
1.000000E+13 5.623E+16 325 2.400E-4 1.342288917E+00 1.342568230E+00
