N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 315 1.500E-4 1.212978165E+00 1.221857924E+00
1.468000E+10 5.623E+15 315 1.500E-4 1.215572348E+00 1.221881710E+00
2.154000E+10 5.623E+15 315 1.500E-4 1.217472167E+00 1.221916510E+00
3.162000E+10 5.623E+15 315 1.500E-4 1.218860183E+00 1.221967391E+00
4.642000E+10 5.623E+15 315 1.500E-4 1.219882209E+00 1.222041663E+00
6.813000E+10 5.623E+15 315 1.500E-4 1.220655495E+00 1.222149797E+00
1.000000E+11 5.623E+15 315 1.500E-4 1.221275412E+00 1.222306692E+00
1.468000E+11 5.623E+15 315 1.500E-4 1.221822166E+00 1.222533098E+00
2.154000E+11 5.623E+15 315 1.500E-4 1.222367091E+00 1.222857459E+00
3.162000E+11 5.623E+15 315 1.500E-4 1.222978280E+00 1.223317318E+00
4.642000E+11 5.623E+15 315 1.500E-4 1.223724584E+00 1.223960093E+00
6.813000E+11 5.623E+15 315 1.500E-4 1.224676841E+00 1.224841719E+00
1.000000E+12 5.623E+15 315 1.500E-4 1.225905155E+00 1.226021974E+00
1.468000E+12 5.623E+15 315 1.500E-4 1.227471760E+00 1.227555984E+00
2.154000E+12 5.623E+15 315 1.500E-4 1.229421078E+00 1.229483257E+00
3.162000E+12 5.623E+15 315 1.500E-4 1.231771300E+00 1.231818581E+00
4.642000E+12 5.623E+15 315 1.500E-4 1.234512301E+00 1.234549470E+00
6.813000E+12 5.623E+15 315 1.500E-4 1.237612284E+00 1.237642472E+00
1.000000E+13 5.623E+15 315 1.500E-4 1.241030795E+00 1.241056009E+00
