T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
290 001_290 39.98 5.273670E-1 6.566810E-1 8.149560E+1 2.822280E+1 4.535450E-1 6.222727E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+16
290 002_290 39.98 5.265970E-1 6.449097E-1 8.147680E+1 2.767010E+1 4.528220E-1 6.110591E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+16
290 003_290 39.98 5.255860E-1 6.296247E-1 8.145080E+1 2.695380E+1 4.518650E-1 5.965024E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+16
290 004_290 39.98 5.243020E-1 6.105078E-1 8.141560E+1 2.606030E+1 4.506540E-1 5.782784E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+16
290 005_290 39.98 5.227240E-1 5.875612E-1 8.136940E+1 2.499110E+1 4.491310E-1 5.564337E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+16
290 006_290 39.98 5.208400E-1 5.611177E-1 8.131100E+1 2.376330E+1 4.472950E-1 5.312678E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+16
290 007_290 39.98 5.185560E-1 5.317179E-1 8.125330E+1 2.240360E+1 4.451660E-1 5.032644E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+16
290 008_290 39.98 5.159130E-1 4.999353E-1 8.118750E+1 2.094010E+1 4.426860E-1 4.730254E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+16
290 009_290 39.98 5.129610E-1 4.662806E-1 8.110150E+1 1.939810E+1 4.398540E-1 4.410138E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+16
290 010_290 39.98 5.096460E-1 4.312327E-1 8.099800E+1 1.780140E+1 4.366700E-1 4.076626E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+16
290 011_290 39.98 5.057840E-1 3.953175E-1 8.090090E+1 1.617570E+1 4.330760E-1 3.735084E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+16
290 012_290 39.98 5.016030E-1 3.591405E-1 8.077010E+1 1.455040E+1 4.290530E-1 3.391283E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+16
290 013_290 39.98 4.968860E-1 3.233525E-1 8.063720E+1 1.295590E+1 4.246190E-1 3.051186E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 5.623E+16
290 014_290 39.98 4.917910E-1 2.885883E-1 8.047560E+1 1.142150E+1 4.197560E-1 2.720992E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 5.623E+16
290 015_290 39.98 4.861770E-1 2.554130E-1 8.030870E+1 9.972400E+0 4.144820E-1 2.405988E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 5.623E+16
290 016_290 39.98 4.802510E-1 2.242852E-1 8.010340E+1 8.628200E+0 4.087790E-1 2.110722E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 5.623E+16
290 017_290 39.98 4.737670E-1 1.955381E-1 7.990330E+1 7.402200E+0 4.027050E-1 1.838122E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 5.623E+16
290 018_290 39.98 4.669700E-1 1.693751E-1 7.967120E+1 6.301400E+0 3.962790E-1 1.590151E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 5.623E+16
290 019_290 39.98 4.598930E-1 1.458784E-1 7.940450E+1 5.327100E+0 3.895020E-1 1.367676E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 5.623E+16
290 020_290 39.98 4.523690E-1 1.250267E-1 7.913650E+1 4.475800E+0 3.824320E-1 1.170356E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 5.623E+16
290 021_290 39.98 4.445770E-1 1.067170E-1 7.884000E+1 3.740500E+0 3.750880E-1 9.972281E-2 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 5.623E+16
290 022_290 39.98 4.365580E-1 9.078825E-2 7.851170E+1 3.111800E+0 3.674900E-1 8.467604E-2 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 5.623E+16
290 023_290 39.98 4.283370E-1 7.704241E-2 7.814870E+1 2.578900E+0 3.596780E-1 7.170075E-2 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 5.623E+16
290 024_290 39.98 4.199330E-1 6.526282E-2 7.774840E+1 2.130800E+0 3.516500E-1 6.059356E-2 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 5.623E+16
290 025_290 39.98 4.112680E-1 5.522844E-2 7.732470E+1 1.756300E+0 3.434470E-1 5.113820E-2 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 5.623E+16
