fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.799826186E-14 1.000000000E+20 1.137139529E+00 7.964104035E-15 5.323506669E-04 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.040978372E-14 1.000000000E+20 1.139450793E+00 7.803260870E-15 6.591557989E-04 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.212804416E-14 1.000000000E+20 1.138474685E+00 1.159577362E-14 5.640077620E-04 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.454569005E-14 1.000000000E+20 1.140034258E+00 1.143644839E-14 6.557951963E-04 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.276401948E-14 1.000000000E+20 1.139826286E+00 1.690797256E-14 5.857376161E-04 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.519139982E-14 1.000000000E+20 1.140880949E+00 1.675027634E-14 6.509172715E-04 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.028326695E-13 1.000000000E+20 1.141388059E+00 2.466659369E-14 5.982910222E-04 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.527482535E-14 1.000000000E+20 1.142103162E+00 2.451081134E-14 6.438742198E-04 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.464974082E-13 1.000000000E+20 1.143367668E+00 3.597606087E-14 6.023013619E-04 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.389614430E-13 1.000000000E+20 1.143853971E+00 3.582266954E-14 6.337829961E-04 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.095925206E-13 1.000000000E+20 1.146002360E+00 5.242108593E-14 5.979833678E-04 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.020884498E-13 1.000000000E+20 1.146334281E+00 5.227075976E-14 6.194888282E-04 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.001107273E-13 1.000000000E+20 1.149564688E+00 7.626560673E-14 5.850441638E-04 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.926525334E-13 1.000000000E+20 1.149792372E+00 7.611919855E-14 5.995804420E-04 
008_320 008_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.286357739E-13 1.000000000E+20 1.154347817E+00 1.107378994E-13 5.628261256E-04 
008_320_SRH 008_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.212426039E-13 1.000000000E+20 1.154505224E+00 1.105963694E-13 5.725421878E-04 
009_320 009_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.084841248E-13 1.000000000E+20 1.160616161E+00 1.604554279E-13 5.307752585E-04 
009_320_SRH 009_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.011813386E-13 1.000000000E+20 1.160726356E+00 1.603197200E-13 5.371882731E-04 
010_320 010_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.551683380E-13 1.000000000E+20 1.168508034E+00 2.320838116E-13 4.894148150E-04 
010_320_SRH 010_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.479878628E-13 1.000000000E+20 1.168586709E+00 2.319546835E-13 4.935895997E-04 
011_320 011_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.184760370E-12 1.000000000E+20 1.177900539E+00 3.353704070E-13 4.419964097E-04 
011_320_SRH 011_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.177739451E-12 1.000000000E+20 1.177958282E+00 3.352482901E-13 4.446805758E-04 
012_320 012_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.611107869E-12 1.000000000E+20 1.188300870E+00 4.847174109E-13 3.966247082E-04 
012_320_SRH 012_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.604285317E-12 1.000000000E+20 1.188344704E+00 4.846023885E-13 3.983466369E-04 
013_320 013_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.142877017E-12 1.000000000E+20 1.198883735E+00 7.014597797E-13 3.671983375E-04 
013_320_SRH 013_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.136286704E-12 1.000000000E+20 1.198918103E+00 7.013516654E-13 3.683345710E-04 
014_320 014_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.782633003E-12 1.000000000E+20 1.208752898E+00 1.017074228E-12 3.689729905E-04 
014_320_SRH 014_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.776295972E-12 1.000000000E+20 1.208780455E+00 1.016972784E-12 3.697871768E-04 
015_320 015_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.530146781E-12 1.000000000E+20 1.217308272E+00 1.477777457E-12 4.085674496E-04 
015_320_SRH 015_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.524065161E-12 1.000000000E+20 1.217330619E+00 1.477682464E-12 4.092251194E-04 
016_320 016_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.389600027E-12 1.000000000E+20 1.224437519E+00 2.151335669E-12 4.818312347E-04 
