T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
300 001_300 38.647 5.040040E-1 6.984274E-1 8.042190E+1 2.830930E+1 4.297950E-1 6.586708E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 1.778E+16
300 002_300 38.647 5.038340E-1 6.973086E-1 8.041630E+1 2.825240E+1 4.296190E-1 6.576167E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 1.778E+16
300 003_300 38.647 5.035870E-1 6.956787E-1 8.040810E+1 2.816970E+1 4.293850E-1 6.560493E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 1.778E+16
300 004_300 38.647 5.032310E-1 6.933124E-1 8.039610E+1 2.804990E+1 4.290330E-1 6.537937E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 1.778E+16
300 005_300 38.647 5.027210E-1 6.898942E-1 8.037880E+1 2.787730E+1 4.285450E-1 6.505113E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 1.778E+16
300 006_300 38.647 5.019980E-1 6.849920E-1 8.035380E+1 2.763080E+1 4.278420E-1 6.458193E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 1.778E+16
300 007_300 38.647 5.009860E-1 6.780332E-1 8.031840E+1 2.728300E+1 4.268650E-1 6.391480E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 1.778E+16
300 008_300 38.647 4.995710E-1 6.682969E-1 8.027320E+1 2.680010E+1 4.254980E-1 6.298537E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 1.778E+16
300 009_300 38.647 4.976070E-1 6.549438E-1 8.022220E+1 2.614470E+1 4.236820E-1 6.170848E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 1.778E+16
300 010_300 38.647 4.950900E-1 6.371170E-1 8.014800E+1 2.528110E+1 4.213180E-1 6.000473E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 1.778E+16
300 011_300 38.647 4.919790E-1 6.141358E-1 8.004510E+1 2.418500E+1 4.183300E-1 5.781317E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 1.778E+16
300 012_300 38.647 4.881690E-1 5.857661E-1 7.992800E+1 2.285560E+1 4.147360E-1 5.510884E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 1.778E+16
300 013_300 38.647 4.837460E-1 5.524629E-1 7.979130E+1 2.132430E+1 4.105760E-1 5.193765E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 1.778E+16
300 014_300 38.647 4.788700E-1 5.154094E-1 7.962580E+1 1.965280E+1 4.059280E-1 4.841447E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 1.778E+16
300 015_300 38.647 4.735250E-1 4.762386E-1 7.945300E+1 1.791750E+1 4.009080E-1 4.469229E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 1.778E+16
300 016_300 38.647 4.678950E-1 4.365364E-1 7.925480E+1 1.618800E+1 3.955570E-1 4.092475E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 1.778E+16
300 017_300 38.647 4.619670E-1 3.974281E-1 7.903600E+1 1.451090E+1 3.899320E-1 3.721394E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 1.778E+16
300 018_300 38.647 4.556660E-1 3.594928E-1 7.880250E+1 1.290850E+1 3.839940E-1 3.361646E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 1.778E+16
300 019_300 38.647 4.490980E-1 3.229719E-1 7.852510E+1 1.138970E+1 3.777050E-1 3.015514E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 1.778E+16
300 020_300 38.647 4.420790E-1 2.880413E-1 7.822400E+1 9.960800E+0 3.710250E-1 2.684672E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 1.778E+16
300 021_300 38.647 4.346500E-1 2.549475E-1 7.788260E+1 8.630400E+0 3.639750E-1 2.371151E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 1.778E+16
300 022_300 38.647 4.268610E-1 2.239886E-1 7.748190E+1 7.408200E+0 3.564940E-1 2.078071E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 1.778E+16
300 023_300 38.647 4.187060E-1 1.954335E-1 7.700940E+1 6.301600E+0 3.485840E-1 1.807776E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 1.778E+16
300 024_300 38.647 4.101530E-1 1.694632E-1 7.645260E+1 5.313900E+0 3.402050E-1 1.561971E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 1.778E+16
300 025_300 38.647 4.011190E-1 1.461515E-1 7.580070E+1 4.443700E+0 3.313380E-1 1.341154E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 1.778E+16
