N_Fe N_B T d n_Fe n_Fe_SRH
1.100000E+10 2.500E+15 302 2.200E-4 1.204210531E+00 1.206554335E+00
1.302000E+10 2.500E+15 302 2.200E-4 1.204636576E+00 1.206630281E+00
1.540000E+10 2.500E+15 302 2.200E-4 1.205024956E+00 1.206719625E+00
1.822000E+10 2.500E+15 302 2.200E-4 1.205384999E+00 1.206824582E+00
2.156000E+10 2.500E+15 302 2.200E-4 1.205725496E+00 1.206947745E+00
2.551000E+10 2.500E+15 302 2.200E-4 1.206054770E+00 1.207092076E+00
3.018000E+10 2.500E+15 302 2.200E-4 1.206380828E+00 1.207260892E+00
3.571000E+10 2.500E+15 302 2.200E-4 1.206711482E+00 1.207457974E+00
4.226000E+10 2.500E+15 302 2.200E-4 1.207054391E+00 1.207687506E+00
5.000000E+10 2.500E+15 302 2.200E-4 1.207417153E+00 1.207954104E+00
