fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.338597806E-15 1.000000000E+20 1.246357845E+00 5.377983669E-16 3.804018540E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.562503678E-16 1.000000000E+20 1.261891213E+00 5.295397347E-16 8.438202534E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.593274438E-15 1.000000000E+20 1.250280491E+00 7.847101406E-16 4.645880775E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.130621373E-16 1.000000000E+20 1.261964962E+00 7.772419529E-16 8.468223108E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.963478535E-15 1.000000000E+20 1.253392716E+00 1.147484934E-15 5.464193805E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.186169963E-15 1.000000000E+20 1.262072468E+00 1.140801389E-15 8.512134632E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.499055195E-15 1.000000000E+20 1.255867413E+00 1.680327165E-15 6.217704646E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.725725306E-15 1.000000000E+20 1.262228760E+00 1.674397623E-15 8.576261950E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.268641574E-15 1.000000000E+20 1.257850015E+00 2.462749502E-15 6.888143381E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.500803694E-15 1.000000000E+20 1.262455055E+00 2.457538508E-15 8.669694693E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.363994643E-15 1.000000000E+20 1.259478787E+00 3.611404977E-15 7.482368114E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.603752186E-15 1.000000000E+20 1.262780771E+00 3.606897476E-15 8.805365340E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.902528462E-15 1.000000000E+20 1.260891430E+00 5.297464715E-15 8.028081254E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.152722739E-15 1.000000000E+20 1.263245710E+00 5.293690413E-15 9.001416792E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.025027777E-15 1.000000000E+20 1.262225146E+00 7.772154963E-15 8.567803498E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.289333889E-15 1.000000000E+20 1.263901892E+00 7.769209929E-15 9.282773083E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.088450031E-14 1.000000000E+20 1.263615020E+00 1.140435098E-14 9.154266855E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.016738924E-14 1.000000000E+20 1.264814007E+00 1.140241736E-14 9.682644309E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.462339591E-14 1.000000000E+20 1.265191650E+00 1.673608694E-14 9.847671334E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.392985645E-14 1.000000000E+20 1.266057260E+00 1.673545369E-14 1.024336330E-02 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.934273512E-14 1.000000000E+20 1.267076507E+00 2.456483410E-14 1.071331108E-02 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.867767722E-14 1.000000000E+20 1.267711177E+00 2.456592122E-14 1.101547610E-02 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.507820507E-14 1.000000000E+20 1.269373698E+00 3.606585967E-14 1.181736145E-02 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.444559144E-14 1.000000000E+20 1.269848962E+00 3.606925112E-14 1.205371785E-02 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.180651455E-14 1.000000000E+20 1.272158721E+00 5.297437906E-14 1.321919146E-02 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.120847138E-14 1.000000000E+20 1.272523729E+00 5.298086698E-14 1.340891290E-02 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.949470570E-14 1.000000000E+20 1.275467535E+00 7.785615345E-14 1.496077579E-02 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.893099988E-14 1.000000000E+20 1.275755469E+00 7.786679780E-14 1.511682609E-02 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.817293756E-14 1.000000000E+20 1.279291596E+00 1.145080120E-13 1.705733655E-02 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.764109852E-14 1.000000000E+20 1.279524403E+00 1.145242116E-13 1.718828131E-02 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.798499273E-14 1.000000000E+20 1.283584189E+00 1.685494782E-13 1.949540110E-02 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.748103288E-14 1.000000000E+20 1.283776169E+00 1.685730526E-13 1.960680571E-02 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.918293104E-14 1.000000000E+20 1.288278475E+00 2.482978700E-13 2.224123258E-02 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.870232600E-14 1.000000000E+20 1.288438911E+00 2.483311436E-13 2.233672262E-02 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.207498594E-14 1.000000000E+20 1.293308375E+00 3.660665622E-13 2.525475694E-02 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.161353434E-14 1.000000000E+20 1.293443428E+00 3.661124558E-13 2.533678430E-02 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.696610509E-14 1.000000000E+20 1.298620249E+00 5.400942610E-13 2.849965309E-02 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.652044462E-14 1.000000000E+20 1.298734202E+00 5.401563840E-13 2.856999833E-02 
