N_Fe N_B T d n_Fe n_Fe_SRH
5.000000E+10 4.500E+16 321 1.700E-4 1.290076816E+00 1.302107015E+00
5.861000E+10 4.500E+16 321 1.700E-4 1.291682091E+00 1.302214698E+00
6.869000E+10 4.500E+16 321 1.700E-4 1.293131799E+00 1.302339736E+00
8.051000E+10 4.500E+16 321 1.700E-4 1.294446535E+00 1.302484716E+00
9.437000E+10 4.500E+16 321 1.700E-4 1.295645283E+00 1.302652520E+00
1.106000E+11 4.500E+16 321 1.700E-4 1.296745738E+00 1.302846368E+00
1.296000E+11 4.500E+16 321 1.700E-4 1.297764556E+00 1.303069805E+00
1.520000E+11 4.500E+16 321 1.700E-4 1.298717546E+00 1.303326699E+00
1.781000E+11 4.500E+16 321 1.700E-4 1.299619738E+00 1.303621232E+00
2.088000E+11 4.500E+16 321 1.700E-4 1.300485515E+00 1.303957858E+00
2.447000E+11 4.500E+16 321 1.700E-4 1.301328548E+00 1.304341235E+00
2.868000E+11 4.500E+16 321 1.700E-4 1.302161833E+00 1.304776180E+00
3.362000E+11 4.500E+16 321 1.700E-4 1.302997623E+00 1.305267559E+00
3.940000E+11 4.500E+16 321 1.700E-4 1.303847375E+00 1.305820152E+00
4.618000E+11 4.500E+16 321 1.700E-4 1.304721644E+00 1.306438553E+00
5.413000E+11 4.500E+16 321 1.700E-4 1.305630012E+00 1.307127012E+00
6.345000E+11 4.500E+16 321 1.700E-4 1.306580982E+00 1.307889290E+00
7.437000E+11 4.500E+16 321 1.700E-4 1.307581905E+00 1.308728530E+00
8.717000E+11 4.500E+16 321 1.700E-4 1.308638900E+00 1.309647141E+00
1.022000E+12 4.500E+16 321 1.700E-4 1.309756819E+00 1.310646717E+00
1.198000E+12 4.500E+16 321 1.700E-4 1.310939262E+00 1.311727953E+00
1.404000E+12 4.500E+16 321 1.700E-4 1.312188551E+00 1.312890676E+00
1.645000E+12 4.500E+16 321 1.700E-4 1.313505836E+00 1.314133817E+00
1.928000E+12 4.500E+16 321 1.700E-4 1.314891157E+00 1.315455520E+00
2.260000E+12 4.500E+16 321 1.700E-4 1.316343616E+00 1.316853221E+00
2.649000E+12 4.500E+16 321 1.700E-4 1.317861492E+00 1.318323793E+00
3.105000E+12 4.500E+16 321 1.700E-4 1.319442489E+00 1.319863719E+00
3.639000E+12 4.500E+16 321 1.700E-4 1.321083908E+00 1.321469269E+00
4.266000E+12 4.500E+16 321 1.700E-4 1.322782876E+00 1.323136708E+00
5.000000E+12 4.500E+16 321 1.700E-4 1.324536532E+00 1.324862461E+00
