fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_300 001_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.320427711E-15 1.000000000E+20 1.206834937E+00 4.293257442E-16 3.910866504E-03 
001_300_SRH 001_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.738594870E-16 1.000000000E+20 1.214047130E+00 4.223384852E-16 5.751615751E-03 
002_300 002_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.719697256E-15 1.000000000E+20 1.209008196E+00 6.266617876E-16 4.382339397E-03 
002_300_SRH 002_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.274597362E-15 1.000000000E+20 1.214148795E+00 6.197958612E-16 5.784515374E-03 
003_300 003_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.296846823E-15 1.000000000E+20 1.210663835E+00 9.162467959E-16 4.788459833E-03 
003_300_SRH 003_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.853814285E-15 1.000000000E+20 1.214296381E+00 9.094985665E-16 5.832594973E-03 
004_300 004_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.125389163E-15 1.000000000E+20 1.211959937E+00 1.341090430E-15 5.137370763E-03 
004_300_SRH 004_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.685268414E-15 1.000000000E+20 1.214509645E+00 1.334464015E-15 5.902717875E-03 
005_300 005_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.303397790E-15 1.000000000E+20 1.213023800E+00 1.964009868E-15 5.447314722E-03 
005_300_SRH 005_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.867283582E-15 1.000000000E+20 1.214832728E+00 1.957699234E-15 6.003929149E-03 
006_300 006_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.955485115E-15 1.000000000E+20 1.214005290E+00 2.877561179E-15 5.747811706E-03 
006_300_SRH 006_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.525017666E-15 1.000000000E+20 1.215269865E+00 2.871411534E-15 6.151139684E-03 
007_300 007_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.230515140E-15 1.000000000E+20 1.214997081E+00 4.216286599E-15 6.068455625E-03 
007_300_SRH 007_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.807637173E-15 1.000000000E+20 1.215894539E+00 4.210475534E-15 6.361980791E-03 
008_300 008_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.128839434E-14 1.000000000E+20 1.216106810E+00 6.177704553E-15 6.447962300E-03 
008_300_SRH 008_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.087555717E-14 1.000000000E+20 1.216737433E+00 6.172146460E-15 6.664466900E-03 
009_300 009_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.527646458E-14 1.000000000E+20 1.217427218E+00 9.049943116E-15 6.927797426E-03 
009_300_SRH 009_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.487625329E-14 1.000000000E+20 1.217879411E+00 9.044828796E-15 7.090459471E-03 
010_300 010_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.029720208E-14 1.000000000E+20 1.219040220E+00 1.325555908E-14 7.557348885E-03 
010_300_SRH 010_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.991218292E-14 1.000000000E+20 1.219364908E+00 1.325086818E-14 7.682963019E-03 
011_300 011_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.638690538E-14 1.000000000E+20 1.221012625E+00 1.941386776E-14 8.388001263E-03 
011_300_SRH 011_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.601902168E-14 1.000000000E+20 1.221250499E+00 1.940972287E-14 8.488036046E-03 
012_300 012_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.352685370E-14 1.000000000E+20 1.223385690E+00 2.843582773E-14 9.470305719E-03 
012_300_SRH 012_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 3.317700982E-14 1.000000000E+20 1.223564660E+00 2.843237905E-14 9.552568192E-03 
013_300 013_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.169870705E-14 1.000000000E+20 1.226169564E+00 4.166380551E-14 1.084600163E-02 
013_300_SRH 013_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.136652557E-14 1.000000000E+20 1.226308339E+00 4.166122925E-14 1.091569872E-02 
014_300 014_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.096087088E-14 1.000000000E+20 1.229372520E+00 6.108140205E-14 1.253695197E-02 
014_300_SRH 014_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.064483227E-14 1.000000000E+20 1.229484191E+00 6.108002600E-14 1.259734082E-02 
015_300 015_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 6.149495918E-14 1.000000000E+20 1.232946985E+00 8.961391734E-14 1.455065003E-02 
015_300_SRH 015_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 6.119279491E-14 1.000000000E+20 1.233039505E+00 8.961413431E-14 1.460379861E-02 
016_300 016_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.359831539E-14 1.000000000E+20 1.236871078E+00 1.315831017E-13 1.687379392E-02 
016_300_SRH 016_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.330754216E-14 1.000000000E+20 1.236949201E+00 1.315853965E-13 1.692098482E-02 
017_300 017_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.762841096E-14 1.000000000E+20 1.241117504E+00 1.933728501E-13 1.949122399E-02 
017_300_SRH 017_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.734682183E-14 1.000000000E+20 1.241184436E+00 1.933779640E-13 1.953320289E-02 
018_300 018_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.039465286E-13 1.000000000E+20 1.245668136E+00 2.844198601E-13 2.239008450E-02 
018_300_SRH 018_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.036725028E-13 1.000000000E+20 1.245725807E+00 2.844287272E-13 2.242735290E-02 
019_300 019_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.228908215E-13 1.000000000E+20 1.250521224E+00 4.186765220E-13 2.555401771E-02 
