N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+17 290 1.800E-4 1.261752472E+00 1.313777360E+00
2.471000E+10 1.000E+17 290 1.800E-4 1.272316511E+00 1.314108760E+00
4.696000E+10 1.000E+17 290 1.800E-4 1.282693543E+00 1.314726655E+00
8.927000E+10 1.000E+17 290 1.800E-4 1.292933915E+00 1.315861320E+00
1.697000E+11 1.000E+17 290 1.800E-4 1.302563666E+00 1.317887196E+00
3.225000E+11 1.000E+17 290 1.800E-4 1.311578904E+00 1.321334390E+00
6.130000E+11 1.000E+17 290 1.800E-4 1.320683615E+00 1.326772239E+00
1.165000E+12 1.000E+17 290 1.800E-4 1.330674682E+00 1.334490819E+00
2.214000E+12 1.000E+17 290 1.800E-4 1.341741162E+00 1.344170078E+00
4.209000E+12 1.000E+17 290 1.800E-4 1.353413846E+00 1.354982593E+00
8.000000E+12 1.000E+17 290 1.800E-4 1.365084945E+00 1.366106419E+00
