fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.295350721E-13 1.000000000E+20 1.240614721E+00 1.120541841E-14 3.361190904E-04 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.672455723E-14 1.000000000E+20 1.291690951E+00 9.994830461E-15 1.532628824E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.463879872E-13 1.000000000E+20 1.254714608E+00 1.584152929E-14 4.775612225E-04 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.373662548E-14 1.000000000E+20 1.291821006E+00 1.466842929E-14 1.539026540E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.709227692E-13 1.000000000E+20 1.265456781E+00 2.266859731E-14 6.385260432E-04 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.851666991E-14 1.000000000E+20 1.292009848E+00 2.152609759E-14 1.548391224E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.065281471E-13 1.000000000E+20 1.273506185E+00 3.270316134E-14 8.087730232E-04 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.144858362E-13 1.000000000E+20 1.292282691E+00 3.158704937E-14 1.562078778E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.579481499E-13 1.000000000E+20 1.279524043E+00 4.743633514E-14 9.781502150E-04 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.664344836E-13 1.000000000E+20 1.292674136E+00 4.634460056E-14 1.582044703E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.316815244E-13 1.000000000E+20 1.284094244E+00 6.905254154E-14 1.139857131E-03 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.409247188E-13 1.000000000E+20 1.293230136E+00 6.798522300E-14 1.611088676E-03 
