T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
340 001_340 34.101 4.066290E-1 6.719118E-1 7.523300E+1 2.055500E+1 3.329200E-1 6.174177E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
340 002_340 34.101 4.060200E-1 6.638166E-1 7.520820E+1 2.027030E+1 3.323540E-1 6.099024E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
340 003_340 34.101 4.052010E-1 6.530277E-1 7.517410E+1 1.989160E+1 3.315920E-1 5.998840E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
340 004_340 34.101 4.041320E-1 6.390958E-1 7.512820E+1 1.940400E+1 3.305960E-1 5.869413E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
340 005_340 34.101 4.027750E-1 6.217408E-1 7.506800E+1 1.879860E+1 3.293260E-1 5.708214E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
340 006_340 34.101 4.011050E-1 6.009193E-1 7.499130E+1 1.807530E+1 3.277640E-1 5.514729E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
340 007_340 34.101 3.990560E-1 5.768065E-1 7.490500E+1 1.724150E+1 3.258890E-1 5.290610E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
340 008_340 34.101 3.966080E-1 5.497032E-1 7.480790E+1 1.630930E+1 3.236430E-1 5.039312E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
340 009_340 34.101 3.938040E-1 5.199471E-1 7.468510E+1 1.529230E+1 3.210640E-1 4.763004E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
340 010_340 34.101 3.906150E-1 4.878965E-1 7.453400E+1 1.420470E+1 3.180760E-1 4.465813E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
340 011_340 34.101 3.868730E-1 4.539744E-1 7.437820E+1 1.306310E+1 3.146780E-1 4.151263E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
340 012_340 34.101 3.827030E-1 4.187050E-1 7.418600E+1 1.188750E+1 3.108110E-1 3.824691E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+17
340 013_340 34.101 3.780070E-1 3.827064E-1 7.396930E+1 1.070080E+1 3.064940E-1 3.491366E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+17
340 014_340 34.101 3.727850E-1 3.466482E-1 7.372360E+1 9.526900E+0 3.016890E-1 3.157867E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.000E+17
