N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 336 2.400E-4 1.006470874E+00 1.007470931E+00
1.468000E+10 5.623E+15 336 2.400E-4 1.007987829E+00 1.007477349E+00
2.154000E+10 5.623E+15 336 2.400E-4 1.010603455E+00 1.009372060E+00
3.162000E+10 5.623E+15 336 2.400E-4 1.014688046E+00 1.013827226E+00
4.642000E+10 5.623E+15 336 2.400E-4 1.020728246E+00 1.020138816E+00
6.813000E+10 5.623E+15 336 2.400E-4 1.029328824E+00 1.028935267E+00
1.000000E+11 5.623E+15 336 2.400E-4 1.041160837E+00 1.040907876E+00
1.468000E+11 5.623E+15 336 2.400E-4 1.056811675E+00 1.056659944E+00
2.154000E+11 5.623E+15 336 2.400E-4 1.076499137E+00 1.076420785E+00
3.162000E+11 5.623E+15 336 2.400E-4 1.099685520E+00 1.099660290E+00
4.642000E+11 5.623E+15 336 2.400E-4 1.124810438E+00 1.124822283E+00
6.813000E+11 5.623E+15 336 2.400E-4 1.149522870E+00 1.149557876E+00
1.000000E+12 5.623E+15 336 2.400E-4 1.171562581E+00 1.171608648E+00
1.468000E+12 5.623E+15 336 2.400E-4 1.189738257E+00 1.189786080E+00
2.154000E+12 5.623E+15 336 2.400E-4 1.204162212E+00 1.204206117E+00
3.162000E+12 5.623E+15 336 2.400E-4 1.215674455E+00 1.215712116E+00
4.642000E+12 5.623E+15 336 2.400E-4 1.225140495E+00 1.225171760E+00
6.813000E+12 5.623E+15 336 2.400E-4 1.233167534E+00 1.233193212E+00
1.000000E+13 5.623E+15 336 2.400E-4 1.240107910E+00 1.240129021E+00
