N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 336 2.400E-4 1.186298081E+00 1.198848183E+00
1.468000E+10 5.623E+15 336 2.400E-4 1.190285367E+00 1.199044445E+00
2.154000E+10 5.623E+15 336 2.400E-4 1.193254633E+00 1.199328786E+00
3.162000E+10 5.623E+15 336 2.400E-4 1.195544160E+00 1.199738395E+00
4.642000E+10 5.623E+15 336 2.400E-4 1.197434861E+00 1.200323496E+00
6.813000E+10 5.623E+15 336 2.400E-4 1.199162142E+00 1.201149348E+00
1.000000E+11 5.623E+15 336 2.400E-4 1.200928353E+00 1.202295618E+00
1.468000E+11 5.623E+15 336 2.400E-4 1.202908434E+00 1.203850512E+00
2.154000E+11 5.623E+15 336 2.400E-4 1.205245333E+00 1.205896219E+00
3.162000E+11 5.623E+15 336 2.400E-4 1.208033280E+00 1.208484896E+00
4.642000E+11 5.623E+15 336 2.400E-4 1.211295513E+00 1.211610658E+00
6.813000E+11 5.623E+15 336 2.400E-4 1.214971337E+00 1.215192845E+00
1.000000E+12 5.623E+15 336 2.400E-4 1.218928617E+00 1.219085735E+00
1.468000E+12 5.623E+15 336 2.400E-4 1.223001468E+00 1.223114197E+00
2.154000E+12 5.623E+15 336 2.400E-4 1.227031888E+00 1.227113944E+00
3.162000E+12 5.623E+15 336 2.400E-4 1.230896906E+00 1.230957780E+00
4.642000E+12 5.623E+15 336 2.400E-4 1.234522038E+00 1.234568195E+00
6.813000E+12 5.623E+15 336 2.400E-4 1.237887980E+00 1.237923830E+00
1.000000E+13 5.623E+15 336 2.400E-4 1.241019432E+00 1.241047938E+00
