N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 325 1.800E-4 1.248119084E+00 1.330830888E+00
1.468000E+10 1.000E+17 325 1.800E-4 1.268101155E+00 1.330909402E+00
2.154000E+10 1.000E+17 325 1.800E-4 1.283854543E+00 1.331023829E+00
3.162000E+10 1.000E+17 325 1.800E-4 1.295991413E+00 1.331190003E+00
4.642000E+10 1.000E+17 325 1.800E-4 1.305270644E+00 1.331430245E+00
6.813000E+10 1.000E+17 325 1.800E-4 1.312408908E+00 1.331775219E+00
1.000000E+11 1.000E+17 325 1.800E-4 1.317999743E+00 1.332266023E+00
1.468000E+11 1.000E+17 325 1.800E-4 1.322507198E+00 1.332955363E+00
2.154000E+11 1.000E+17 325 1.800E-4 1.326295498E+00 1.333907171E+00
3.162000E+11 1.000E+17 325 1.800E-4 1.329661763E+00 1.335192731E+00
4.642000E+11 1.000E+17 325 1.800E-4 1.332854675E+00 1.336882791E+00
6.813000E+11 1.000E+17 325 1.800E-4 1.336077027E+00 1.339035909E+00
1.000000E+12 1.000E+17 325 1.800E-4 1.339479959E+00 1.341686566E+00
1.468000E+12 1.000E+17 325 1.800E-4 1.343158435E+00 1.344837528E+00
2.154000E+12 1.000E+17 325 1.800E-4 1.347154175E+00 1.348460464E+00
3.162000E+12 1.000E+17 325 1.800E-4 1.351467913E+00 1.352505384E+00
4.642000E+12 1.000E+17 325 1.800E-4 1.356077944E+00 1.356915807E+00
6.813000E+12 1.000E+17 325 1.800E-4 1.360957692E+00 1.361642427E+00
1.000000E+13 1.000E+17 325 1.800E-4 1.366084549E+00 1.366648221E+00
