N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 336 1.800E-4 1.240614721E+00 1.291690951E+00
1.468000E+10 3.162E+16 336 1.800E-4 1.254714608E+00 1.291821006E+00
2.154000E+10 3.162E+16 336 1.800E-4 1.265456781E+00 1.292009848E+00
3.162000E+10 3.162E+16 336 1.800E-4 1.273506185E+00 1.292282691E+00
4.642000E+10 3.162E+16 336 1.800E-4 1.279524043E+00 1.292674136E+00
6.813000E+10 3.162E+16 336 1.800E-4 1.284094244E+00 1.293230136E+00
1.000000E+11 3.162E+16 336 1.800E-4 1.287704787E+00 1.294008772E+00
1.468000E+11 3.162E+16 336 1.800E-4 1.290753273E+00 1.295078415E+00
2.154000E+11 3.162E+16 336 1.800E-4 1.293556520E+00 1.296510463E+00
3.162000E+11 3.162E+16 336 1.800E-4 1.296354345E+00 1.298365584E+00
4.642000E+11 3.162E+16 336 1.800E-4 1.299306564E+00 1.300674759E+00
6.813000E+11 3.162E+16 336 1.800E-4 1.302489241E+00 1.303422419E+00
1.000000E+12 3.162E+16 336 1.800E-4 1.305901528E+00 1.306542958E+00
1.468000E+12 3.162E+16 336 1.800E-4 1.309488917E+00 1.309936310E+00
2.154000E+12 3.162E+16 336 1.800E-4 1.313176873E+00 1.313496001E+00
3.162000E+12 3.162E+16 336 1.800E-4 1.316901088E+00 1.317135492E+00
4.642000E+12 3.162E+16 336 1.800E-4 1.320625228E+00 1.320803248E+00
6.813000E+12 3.162E+16 336 1.800E-4 1.324345822E+00 1.324485565E+00
1.000000E+13 3.162E+16 336 1.800E-4 1.328086961E+00 1.328199916E+00
