N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 3.162E+16 295 1.800E-4 1.252515863E+00 1.275712212E+00
2.471000E+10 3.162E+16 295 1.800E-4 1.259818464E+00 1.275909466E+00
4.696000E+10 3.162E+16 295 1.800E-4 1.265783858E+00 1.276279325E+00
8.927000E+10 3.162E+16 295 1.800E-4 1.270497970E+00 1.276965389E+00
1.697000E+11 3.162E+16 295 1.800E-4 1.274362676E+00 1.278212593E+00
3.225000E+11 3.162E+16 295 1.800E-4 1.278121375E+00 1.280401669E+00
6.130000E+11 3.162E+16 295 1.800E-4 1.282647046E+00 1.284030554E+00
1.165000E+12 3.162E+16 295 1.800E-4 1.288681427E+00 1.289559821E+00
2.214000E+12 3.162E+16 295 1.800E-4 1.296532211E+00 1.297118805E+00
4.209000E+12 3.162E+16 295 1.800E-4 1.305922047E+00 1.306328900E+00
8.000000E+12 3.162E+16 295 1.800E-4 1.316251152E+00 1.316538458E+00
