T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
320 001_320 36.232 4.564640E-1 7.280239E-1 7.803860E+1 2.593350E+1 3.820020E-1 6.788850E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 1.778E+16
320 002_320 36.232 4.561070E-1 7.257317E-1 7.802600E+1 2.582750E+1 3.816700E-1 6.766972E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 1.778E+16
320 003_320 36.232 4.556000E-1 7.224526E-1 7.800800E+1 2.567620E+1 3.812010E-1 6.735619E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 1.778E+16
320 004_320 36.232 4.548890E-1 7.178139E-1 7.798220E+1 2.546320E+1 3.805180E-1 6.691731E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 1.778E+16
320 005_320 36.232 4.539130E-1 7.113532E-1 7.794590E+1 2.516810E+1 3.796000E-1 6.630189E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 1.778E+16
320 006_320 36.232 4.526050E-1 7.025424E-1 7.789580E+1 2.476880E+1 3.783500E-1 6.546548E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 1.778E+16
320 007_320 36.232 4.509020E-1 6.908534E-1 7.782860E+1 2.424410E+1 3.767290E-1 6.435440E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 1.778E+16
320 008_320 36.232 4.486950E-1 6.758703E-1 7.775320E+1 2.357940E+1 3.746780E-1 6.293247E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 1.778E+16
320 009_320 36.232 4.460030E-1 6.574212E-1 7.766340E+1 2.277180E+1 3.721780E-1 6.118533E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 1.778E+16
320 010_320 36.232 4.429160E-1 6.356566E-1 7.754750E+1 2.183290E+1 3.692680E-1 5.912495E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 1.778E+16
320 011_320 36.232 4.394460E-1 6.109970E-1 7.741160E+1 2.078500E+1 3.659860E-1 5.679183E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 1.778E+16
320 012_320 36.232 4.355170E-1 5.839436E-1 7.727540E+1 1.965250E+1 3.623730E-1 5.423278E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 1.778E+16
320 013_320 36.232 4.313270E-1 5.548722E-1 7.710450E+1 1.845350E+1 3.584080E-1 5.148737E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 1.778E+16
320 014_320 36.232 4.266660E-1 5.239638E-1 7.692910E+1 1.719810E+1 3.540920E-1 4.856953E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 1.778E+16
320 015_320 36.232 4.216560E-1 4.913105E-1 7.671790E+1 1.589320E+1 3.493650E-1 4.549160E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 1.778E+16
320 016_320 36.232 4.161210E-1 4.570889E-1 7.649340E+1 1.454940E+1 3.442290E-1 4.226662E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 1.778E+16
320 017_320 36.232 4.102180E-1 4.216607E-1 7.622040E+1 1.318410E+1 3.386430E-1 3.893211E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 1.778E+16
320 018_320 36.232 4.037200E-1 3.855607E-1 7.593670E+1 1.182020E+1 3.326070E-1 3.553798E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 1.778E+16
320 019_320 36.232 3.968120E-1 3.494226E-1 7.560470E+1 1.048300E+1 3.261430E-1 3.214230E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 1.778E+16
320 020_320 36.232 3.895040E-1 3.139002E-1 7.521810E+1 9.196600E+0 3.192290E-1 2.880872E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 1.778E+16
320 021_320 36.232 3.816850E-1 2.796074E-1 7.479270E+1 7.982000E+0 3.119040E-1 2.559129E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 1.778E+16
320 022_320 36.232 3.734270E-1 2.470732E-1 7.430680E+1 6.855800E+0 3.041310E-1 2.254240E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 1.778E+16
320 023_320 36.232 3.647570E-1 2.167133E-1 7.374270E+1 5.829200E+0 2.959280E-1 1.969801E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 1.778E+16
320 024_320 36.232 3.556590E-1 1.888158E-1 7.308270E+1 4.907800E+0 2.872560E-1 1.708514E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 1.778E+16
320 025_320 36.232 3.461050E-1 1.635415E-1 7.230570E+1 4.092700E+0 2.780760E-1 1.471788E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 1.778E+16
