N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 293 1.800E-4 1.207258286E+00 1.209406359E+00
1.468000E+10 1.778E+15 293 1.800E-4 1.207975255E+00 1.209472444E+00
2.154000E+10 1.778E+15 293 1.800E-4 1.208530678E+00 1.209568617E+00
3.162000E+10 1.778E+15 293 1.800E-4 1.208990986E+00 1.209708086E+00
4.642000E+10 1.778E+15 293 1.800E-4 1.209414675E+00 1.209909297E+00
6.813000E+10 1.778E+15 293 1.800E-4 1.209856207E+00 1.210197381E+00
1.000000E+11 1.778E+15 293 1.800E-4 1.210369729E+00 1.210605481E+00
1.468000E+11 1.778E+15 293 1.800E-4 1.211011621E+00 1.211175165E+00
2.154000E+11 1.778E+15 293 1.800E-4 1.211840746E+00 1.211954944E+00
3.162000E+11 1.778E+15 293 1.800E-4 1.212915268E+00 1.212995797E+00
4.642000E+11 1.778E+15 293 1.800E-4 1.214286185E+00 1.214343793E+00
6.813000E+11 1.778E+15 293 1.800E-4 1.215990327E+00 1.216032339E+00
1.000000E+12 1.778E+15 293 1.800E-4 1.218048071E+00 1.218079466E+00
1.468000E+12 1.778E+15 293 1.800E-4 1.220468744E+00 1.220492895E+00
2.154000E+12 1.778E+15 293 1.800E-4 1.223258356E+00 1.223277513E+00
3.162000E+12 1.778E+15 293 1.800E-4 1.226419185E+00 1.226434829E+00
4.642000E+12 1.778E+15 293 1.800E-4 1.229940162E+00 1.229953246E+00
6.813000E+12 1.778E+15 293 1.800E-4 1.233790158E+00 1.233801295E+00
1.000000E+13 1.778E+15 293 1.800E-4 1.237923197E+00 1.237932769E+00
