0.000E+0 0
1.000E-2 2.04084372E-13
2.000E-2 4.96123633E-13
3.000E-2 9.14412452E-13
4.000E-2 1.5139081E-12
5.000E-2 2.37347752E-12
6.000E-2 3.606299E-12
7.000E-2 5.37479589E-12
8.000E-2 7.91208505E-12
9.000E-2 1.15527968E-11
1.000E-1 1.67773843E-11
1.100E-1 2.42758665E-11
1.200E-1 3.5039581E-11
1.300E-1 5.04933396E-11
1.400E-1 7.2685877E-11
1.500E-1 1.04564438E-10
1.600E-1 1.50370812E-10
1.700E-1 2.16212682E-10
1.800E-1 3.10888001E-10
1.900E-1 4.47074523E-10
2.000E-1 6.43046171E-10
2.100E-1 9.25149289E-10
2.200E-1 1.33137443E-9
2.300E-1 1.91650664E-9
2.400E-1 2.75954819E-9
2.500E-1 3.97440804E-9
2.600E-1 5.72527895E-9
2.700E-1 8.2487214E-9
2.800E-1 1.18853036E-8
2.900E-1 1.71247734E-8
3.000E-1 2.46702185E-8
3.100E-1 3.5528506E-8
3.200E-1 5.11363354E-8
3.300E-1 7.35329715E-8
3.400E-1 1.05590848E-7
3.500E-1 1.5131092E-7
3.600E-1 2.16175329E-7
3.700E-1 3.07515973E-7
3.800E-1 4.34789922E-7
3.900E-1 6.09538312E-7
4.000E-1 8.44652989E-7
4.100E-1 1.15246217E-6
4.200E-1 1.54128206E-6
4.300E-1 2.01078337E-6
4.400E-1 2.54788189E-6
4.500E-1 3.12608018E-6
