fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.889411602E-15 1.000000000E+20 1.123981703E+00 2.535608674E-15 6.463463940E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.309211317E-15 1.000000000E+20 1.124254187E+00 2.523361078E-15 7.109139195E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.364299707E-15 1.000000000E+20 1.124418170E+00 3.712188211E-15 6.634181630E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.784324743E-15 1.000000000E+20 1.124596468E+00 3.700032810E-15 7.086403038E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.198699770E-14 1.000000000E+20 1.124976857E+00 5.435012189E-15 6.739620197E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.140742903E-14 1.000000000E+20 1.125095100E+00 5.422942459E-15 7.053284816E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.728305816E-14 1.000000000E+20 1.125739605E+00 7.955004691E-15 6.789291039E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.670413889E-14 1.000000000E+20 1.125819022E+00 7.943023599E-15 7.005217917E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.501067641E-14 1.000000000E+20 1.126810679E+00 1.163570100E-14 6.788100670E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.443274285E-14 1.000000000E+20 1.126864676E+00 1.162382171E-14 6.935825480E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.625429948E-14 1.000000000E+20 1.128326752E+00 1.700144042E-14 6.735936752E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.567782425E-14 1.000000000E+20 1.128363949E+00 1.698968701E-14 6.836431321E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.254476672E-14 1.000000000E+20 1.130464718E+00 2.480475708E-14 6.627756485E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.197041717E-14 1.000000000E+20 1.130490763E+00 2.479316406E-14 6.695727911E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.599987444E-14 1.000000000E+20 1.133443001E+00 3.612091490E-14 6.454342191E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.542858263E-14 1.000000000E+20 1.133461626E+00 3.610952674E-14 6.500012602E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.094595835E-13 1.000000000E+20 1.137507546E+00 5.248329774E-14 6.204492501E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.088926291E-13 1.000000000E+20 1.137521264E+00 5.247216587E-14 6.234933705E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.565534412E-13 1.000000000E+20 1.142889170E+00 7.608535115E-14 5.870297662E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.559925263E-13 1.000000000E+20 1.142899682E+00 7.607452693E-14 5.890390538E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.215880530E-13 1.000000000E+20 1.149719513E+00 1.100954010E-13 5.457997002E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.210353373E-13 1.000000000E+20 1.149727985E+00 1.100849288E-13 5.471114585E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.091154644E-13 1.000000000E+20 1.157910825E+00 1.591557229E-13 5.006637467E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.085734933E-13 1.000000000E+20 1.157918019E+00 1.591456365E-13 5.015124514E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.231259011E-13 1.000000000E+20 1.167050855E+00 2.301523466E-13 4.610863356E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.225973778E-13 1.000000000E+20 1.167057254E+00 2.301426696E-13 4.616366675E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.660910937E-13 1.000000000E+20 1.176418491E+00 3.333405071E-13 4.423498858E-03 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.655784443E-13 1.000000000E+20 1.176424323E+00 3.333312650E-13 4.427187558E-03 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.384836514E-13 1.000000000E+20 1.185202817E+00 4.839287461E-13 4.591702117E-03 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.379884986E-13 1.000000000E+20 1.185208167E+00 4.839199740E-13 4.594387022E-03 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.394976463E-13 1.000000000E+20 1.192840617E+00 7.043286702E-13 5.156067444E-03 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.390203368E-13 1.000000000E+20 1.192845467E+00 7.043204303E-13 5.158245630E-03 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.169047773E-12 1.000000000E+20 1.199216772E+00 1.027476639E-12 6.055685689E-03 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.168587246E-12 1.000000000E+20 1.199221100E+00 1.027469033E-12 6.057602009E-03 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.430034768E-12 1.000000000E+20 1.204570230E+00 1.501865458E-12 7.219659293E-03 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.429588828E-12 1.000000000E+20 1.204574054E+00 1.501858659E-12 7.221412532E-03 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.729483026E-12 1.000000000E+20 1.209239436E+00 2.199178365E-12 8.608299579E-03 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.729048897E-12 1.000000000E+20 1.209242792E+00 2.199172606E-12 8.609923465E-03 
