N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 330 1.800E-4 1.018666830E+00 1.020864750E+00
1.468000E+10 1.400E+15 330 1.800E-4 1.019267386E+00 1.020818198E+00
2.154000E+10 1.400E+15 330 1.800E-4 1.019668740E+00 1.020750595E+00
3.162000E+10 1.400E+15 330 1.800E-4 1.019904670E+00 1.020652914E+00
4.642000E+10 1.400E+15 330 1.800E-4 1.019998742E+00 1.020512801E+00
6.813000E+10 1.400E+15 330 1.800E-4 1.019962744E+00 1.020313972E+00
1.000000E+11 1.400E+15 330 1.800E-4 1.019797437E+00 1.020036237E+00
1.468000E+11 1.400E+15 330 1.800E-4 1.019495558E+00 1.019657155E+00
2.154000E+11 1.400E+15 330 1.800E-4 1.019048213E+00 1.019157062E+00
3.162000E+11 1.400E+15 330 1.800E-4 1.018456752E+00 1.018529774E+00
4.642000E+11 1.400E+15 330 1.800E-4 1.017751641E+00 1.017800531E+00
6.813000E+11 1.400E+15 330 1.800E-4 1.017015664E+00 1.017048503E+00
1.000000E+12 1.400E+15 330 1.800E-4 1.016399626E+00 1.016421990E+00
1.468000E+12 1.400E+15 330 1.800E-4 1.016110551E+00 1.016126249E+00
2.154000E+12 1.400E+15 330 1.800E-4 1.016359313E+00 1.016370885E+00
3.162000E+12 1.400E+15 330 1.800E-4 1.017291081E+00 1.017300153E+00
4.642000E+12 1.400E+15 330 1.800E-4 1.018950565E+00 1.018958119E+00
6.813000E+12 1.400E+15 330 1.800E-4 1.021309996E+00 1.021316590E+00
1.000000E+13 1.400E+15 330 1.800E-4 1.024329819E+00 1.024335753E+00
