N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 330 1.800E-4 1.009936696E+00 1.011780492E+00
1.468000E+10 1.400E+15 330 1.800E-4 1.010455365E+00 1.011784629E+00
2.154000E+10 1.400E+15 330 1.800E-4 1.010847073E+00 1.011790729E+00
3.162000E+10 1.400E+15 330 1.800E-4 1.011137207E+00 1.011799741E+00
4.642000E+10 1.400E+15 330 1.800E-4 1.011351409E+00 1.011813090E+00
6.813000E+10 1.400E+15 330 1.800E-4 1.011512698E+00 1.011832944E+00
1.000000E+11 1.400E+15 330 1.800E-4 1.011640961E+00 1.011862628E+00
1.468000E+11 1.400E+15 330 1.800E-4 1.012450049E+00 1.012305808E+00
2.154000E+11 1.400E+15 330 1.800E-4 1.017847633E+00 1.017752392E+00
3.162000E+11 1.400E+15 330 1.800E-4 1.025336937E+00 1.025275787E+00
4.642000E+11 1.400E+15 330 1.800E-4 1.035419417E+00 1.035382221E+00
6.813000E+11 1.400E+15 330 1.800E-4 1.048447685E+00 1.048427566E+00
1.000000E+12 1.400E+15 330 1.800E-4 1.064359756E+00 1.064351994E+00
1.468000E+12 1.400E+15 330 1.800E-4 1.082384111E+00 1.082385303E+00
2.154000E+12 1.400E+15 330 1.800E-4 1.100939237E+00 1.100946610E+00
3.162000E+12 1.400E+15 330 1.800E-4 1.118044390E+00 1.118055557E+00
4.642000E+12 1.400E+15 330 1.800E-4 1.132158480E+00 1.132171388E+00
6.813000E+12 1.400E+15 330 1.800E-4 1.142824500E+00 1.142837599E+00
1.000000E+13 1.400E+15 330 1.800E-4 1.150557555E+00 1.150569903E+00
