fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_300 001_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 6.681369738E-15 1.000000000E+20 1.248061179E+00 5.931766540E-15 1.319044502E-03 
001_300_SRH 001_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 6.260820344E-15 1.000000000E+20 1.249148877E+00 5.928773803E-15 1.393455657E-03 
002_300 002_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.125384876E-14 1.000000000E+20 1.249778366E+00 1.103695635E-14 1.436283275E-03 
002_300_SRH 002_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.084689086E-14 1.000000000E+20 1.250400730E+00 1.103463014E-14 1.480919658E-03 
003_300 003_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.834026933E-14 1.000000000E+20 1.252093624E+00 2.053859850E-14 1.604442665E-03 
003_300_SRH 003_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.795340700E-14 1.000000000E+20 1.252460891E+00 2.053733292E-14 1.632432807E-03 
004_300 004_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.834759855E-14 1.000000000E+20 1.255405432E+00 3.823547355E-14 1.863352600E-03 
004_300_SRH 004_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.798673680E-14 1.000000000E+20 1.255634195E+00 3.823594967E-14 1.882106969E-03 
005_300 005_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.123726838E-14 1.000000000E+20 1.259988179E+00 7.125205433E-14 2.250926482E-03 
005_300_SRH 005_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 4.090477943E-14 1.000000000E+20 1.260141275E+00 7.125539376E-14 2.264453930E-03 
006_300 006_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.698324356E-14 1.000000000E+20 1.265891764E+00 1.330033482E-13 2.787499839E-03 
006_300_SRH 006_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.667656626E-14 1.000000000E+20 1.266001708E+00 1.330113608E-13 2.797858368E-03 
007_300 007_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.626093344E-14 1.000000000E+20 1.272937875E+00 2.487909908E-13 3.465733213E-03 
007_300_SRH 007_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.597439594E-14 1.000000000E+20 1.273020731E+00 2.488065026E-13 3.473920087E-03 
