T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
335 001_335 34.61 4.182460E-1 7.420130E-1 7.588730E+1 2.355110E+1 3.441110E-1 6.844047E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 1.778E+15
335 002_335 34.61 4.175090E-1 7.415475E-1 7.584570E+1 2.348200E+1 3.433890E-1 6.838324E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 1.778E+15
335 003_335 34.61 4.164630E-1 7.408665E-1 7.578650E+1 2.338340E+1 3.423540E-1 6.830197E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 1.778E+15
335 004_335 34.61 4.149980E-1 7.398717E-1 7.570320E+1 2.324430E+1 3.409080E-1 6.818355E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 1.778E+15
335 005_335 34.61 4.129840E-1 7.384218E-1 7.558830E+1 2.305110E+1 3.389160E-1 6.801428E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 1.778E+15
335 006_335 34.61 4.102700E-1 7.363154E-1 7.543480E+1 2.278790E+1 3.362400E-1 6.777275E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 1.778E+15
335 007_335 34.61 4.065710E-1 7.332695E-1 7.526280E+1 2.243780E+1 3.327640E-1 6.742859E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 1.778E+15
335 008_335 34.61 4.019400E-1 7.288950E-1 7.503820E+1 2.198410E+1 3.283690E-1 6.694933E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 1.778E+15
335 009_335 34.61 3.961880E-1 7.226725E-1 7.478800E+1 2.141290E+1 3.230370E-1 6.628613E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 1.778E+15
335 010_335 34.61 3.894880E-1 7.139413E-1 7.448970E+1 2.071340E+1 3.168260E-1 6.537792E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 1.778E+15
335 011_335 34.61 3.818490E-1 7.019192E-1 7.417040E+1 1.987970E+1 3.098930E-1 6.415025E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 1.778E+15
335 012_335 34.61 3.735530E-1 6.857839E-1 7.381860E+1 1.891060E+1 3.023930E-1 6.253653E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 1.778E+15
335 013_335 34.61 3.648650E-1 6.648398E-1 7.343120E+1 1.781270E+1 2.945410E-1 6.047624E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 1.778E+15
335 014_335 34.61 3.560210E-1 6.387643E-1 7.301140E+1 1.660380E+1 2.865330E-1 5.794716E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 1.800E-4 1.778E+15
335 015_335 34.61 3.472170E-1 6.078474E-1 7.256330E+1 1.531480E+1 2.785250E-1 5.498542E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 1.800E-4 1.778E+15
335 016_335 34.61 3.385900E-1 5.730675E-1 7.209060E+1 1.398810E+1 2.706740E-1 5.167880E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 1.800E-4 1.778E+15
335 017_335 34.61 3.301930E-1 5.358702E-1 7.159660E+1 1.266830E+1 2.629980E-1 4.816897E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 1.800E-4 1.778E+15
335 018_335 34.61 3.219250E-1 4.977074E-1 7.109600E+1 1.139130E+1 2.554790E-1 4.458814E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 1.800E-4 1.778E+15
335 019_335 34.61 3.137580E-1 4.596116E-1 7.056700E+1 1.017620E+1 2.480570E-1 4.102390E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 1.800E-4 1.778E+15
335 020_335 34.61 3.055670E-1 4.220678E-1 6.999700E+1 9.027500E+0 2.405960E-1 3.752155E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 1.800E-4 1.778E+15
335 021_335 34.61 2.972250E-1 3.852105E-1 6.937170E+1 7.942600E+0 2.329590E-1 3.409463E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 1.800E-4 1.778E+15
335 022_335 34.61 2.886250E-1 3.491304E-1 6.867750E+1 6.920500E+0 2.250880E-1 3.074572E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 1.800E-4 1.778E+15
335 023_335 34.61 2.796930E-1 3.140705E-1 6.790140E+1 5.964700E+0 2.169040E-1 2.749915E-1 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 1.800E-4 1.778E+15
335 024_335 34.61 2.703530E-1 2.804034E-1 6.703490E+1 5.081800E+0 2.083690E-1 2.438835E-1 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 1.800E-4 1.778E+15
335 025_335 34.61 2.605820E-1 2.485647E-1 6.605720E+1 4.278600E+0 1.994240E-1 2.145494E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 1.800E-4 1.778E+15
