0.000E+0 0
1.000E-2 8.26208813E-13
2.000E-2 1.99134734E-12
3.000E-2 3.63531085E-12
4.000E-2 5.95569966E-12
5.000E-2 9.23161177E-12
6.000E-2 1.38572592E-11
7.000E-2 2.03894813E-11
8.000E-2 2.96149304E-11
9.000E-2 4.26451222E-11
1.000E-1 6.10509824E-11
1.100E-1 8.70534097E-11
1.200E-1 1.2379332E-10
1.300E-1 1.75714513E-10
1.400E-1 2.49106732E-10
1.500E-1 3.52876181E-10
1.600E-1 4.99639066E-10
1.700E-1 7.0727384E-10
1.800E-1 1.00112481E-9
1.900E-1 1.41713067E-9
2.000E-1 2.00626649E-9
2.100E-1 2.84085069E-9
2.200E-1 4.02350043E-9
2.300E-1 5.69984807E-9
2.400E-1 8.07659842E-9
2.500E-1 1.14471708E-8
2.600E-1 1.62281124E-8
2.700E-1 2.30108075E-8
2.800E-1 3.2634908E-8
2.900E-1 4.62926069E-8
3.000E-1 6.56767031E-8
3.100E-1 9.31908345E-8
3.200E-1 1.32247949E-7
3.300E-1 1.87693977E-7
3.400E-1 2.66409098E-7
3.500E-1 3.78160737E-7
3.600E-1 5.36813151E-7
3.700E-1 7.62041558E-7
3.800E-1 1.08175912E-6
3.900E-1 1.5355492E-6
4.000E-1 2.1795118E-6
4.100E-1 3.09309364E-6
4.200E-1 4.38869155E-6
4.300E-1 6.2251217E-6
4.400E-1 8.82646557E-6
4.500E-1 1.25083918E-5
