N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 315 2.300E-4 1.033395475E+00 1.032744800E+00
1.468000E+10 1.778E+15 315 2.300E-4 1.034781237E+00 1.034317161E+00
2.154000E+10 1.778E+15 315 2.300E-4 1.036914090E+00 1.036588878E+00
3.162000E+10 1.778E+15 315 2.300E-4 1.040071663E+00 1.039847076E+00
4.642000E+10 1.778E+15 315 2.300E-4 1.044623286E+00 1.044470430E+00
6.813000E+10 1.778E+15 315 2.300E-4 1.051031996E+00 1.050929843E+00
1.000000E+11 1.778E+15 315 2.300E-4 1.059820827E+00 1.059754470E+00
1.468000E+11 1.778E+15 315 2.300E-4 1.071471643E+00 1.071430709E+00
2.154000E+11 1.778E+15 315 2.300E-4 1.086225059E+00 1.086202367E+00
3.162000E+11 1.778E+15 315 2.300E-4 1.103793627E+00 1.103784103E+00
4.642000E+11 1.778E+15 315 2.300E-4 1.123121477E+00 1.123121269E+00
6.813000E+11 1.778E+15 315 2.300E-4 1.142462219E+00 1.142468145E+00
1.000000E+12 1.778E+15 315 2.300E-4 1.159962298E+00 1.159971606E+00
1.468000E+12 1.778E+15 315 2.300E-4 1.174464782E+00 1.174475271E+00
2.154000E+12 1.778E+15 315 2.300E-4 1.185876442E+00 1.185886646E+00
3.162000E+12 1.778E+15 315 2.300E-4 1.194838181E+00 1.194847378E+00
4.642000E+12 1.778E+15 315 2.300E-4 1.202129971E+00 1.202137976E+00
6.813000E+12 1.778E+15 315 2.300E-4 1.208329777E+00 1.208336656E+00
1.000000E+13 1.778E+15 315 2.300E-4 1.213777357E+00 1.213783281E+00
