fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.508573666E-15 1.000000000E+20 1.269689443E+00 1.304676062E-15 1.961684376E-04 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 9.885260109E-16 1.000000000E+20 1.318191844E+00 1.239402704E-15 1.427830209E-03 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 9.375865402E-15 1.000000000E+20 1.296412261E+00 3.955601966E-15 5.280232226E-04 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.018395544E-15 1.000000000E+20 1.318893116E+00 3.919906957E-15 1.469430190E-03 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.058422583E-14 1.000000000E+20 1.302001145E+00 5.776504400E-15 6.810499041E-04 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.329561975E-15 1.000000000E+20 1.319355998E+00 5.754261820E-15 1.497263417E-03 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.455916955E-14 1.000000000E+20 1.310798752E+00 1.239236874E-14 1.027412866E-03 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 8.630451075E-15 1.000000000E+20 1.320930716E+00 1.240265624E-14 1.594086481E-03 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.637541490E-14 1.000000000E+20 1.321712488E+00 3.922659429E-14 1.639059676E-03 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.131762879E-14 1.000000000E+20 1.326092043E+00 3.930510047E-14 1.932131222E-03 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.221104243E-14 1.000000000E+20 1.325532981E+00 5.767087688E-14 1.890839488E-03 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.752448940E-14 1.000000000E+20 1.328878995E+00 5.778147711E-14 2.125904433E-03 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.595612841E-14 1.000000000E+20 1.339153602E+00 1.840879357E-13 2.888505523E-03 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.233948098E-14 1.000000000E+20 1.340770304E+00 1.843490739E-13 3.015513310E-03 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.861407544E-14 1.000000000E+20 1.350011867E+00 4.006257470E-13 3.753217558E-03 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.551946674E-14 1.000000000E+20 1.351062880E+00 4.010582974E-13 3.839659429E-03 
