N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 340 1.800E-4 1.034740212E+00 1.039942319E+00
1.468000E+10 1.400E+15 340 1.800E-4 1.036134620E+00 1.039835484E+00
2.154000E+10 1.400E+15 340 1.800E-4 1.037083416E+00 1.039679860E+00
3.162000E+10 1.400E+15 340 1.800E-4 1.037651916E+00 1.039453970E+00
4.642000E+10 1.400E+15 340 1.800E-4 1.037887826E+00 1.039127785E+00
6.813000E+10 1.400E+15 340 1.800E-4 1.037813431E+00 1.038660328E+00
1.000000E+11 1.400E+15 340 1.800E-4 1.037423394E+00 1.037997765E+00
1.468000E+11 1.400E+15 340 1.800E-4 1.036686975E+00 1.037073603E+00
2.154000E+11 1.400E+15 340 1.800E-4 1.035556142E+00 1.035814133E+00
3.162000E+11 1.400E+15 340 1.800E-4 1.033983837E+00 1.034154190E+00
4.642000E+11 1.400E+15 340 1.800E-4 1.031957964E+00 1.032069065E+00
6.813000E+11 1.400E+15 340 1.800E-4 1.029552638E+00 1.029624158E+00
1.000000E+12 1.400E+15 340 1.800E-4 1.026983392E+00 1.027028981E+00
1.468000E+12 1.400E+15 340 1.800E-4 1.024625802E+00 1.024654907E+00
2.154000E+12 1.400E+15 340 1.800E-4 1.022942440E+00 1.022961484E+00
3.162000E+12 1.400E+15 340 1.800E-4 1.022310170E+00 1.022323332E+00
4.642000E+12 1.400E+15 340 1.800E-4 1.022858037E+00 1.022867849E+00
6.813000E+12 1.400E+15 340 1.800E-4 1.024471976E+00 1.024479843E+00
1.000000E+13 1.400E+15 340 1.800E-4 1.026957586E+00 1.026964237E+00
