N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 340 1.800E-4 1.012825982E+00 1.015281305E+00
1.468000E+10 1.400E+15 340 1.800E-4 1.013503372E+00 1.015272589E+00
2.154000E+10 1.400E+15 340 1.800E-4 1.014005241E+00 1.015259897E+00
3.162000E+10 1.400E+15 340 1.800E-4 1.014362175E+00 1.015241482E+00
4.642000E+10 1.400E+15 340 1.800E-4 1.014603888E+00 1.015214910E+00
6.813000E+10 1.400E+15 340 1.800E-4 1.014754831E+00 1.015176878E+00
1.000000E+11 1.400E+15 340 1.800E-4 1.014832783E+00 1.015123096E+00
1.468000E+11 1.400E+15 340 1.800E-4 1.014849247E+00 1.015048400E+00
2.154000E+11 1.400E+15 340 1.800E-4 1.014811057E+00 1.014947464E+00
3.162000E+11 1.400E+15 340 1.800E-4 1.014723342E+00 1.014816740E+00
4.642000E+11 1.400E+15 340 1.800E-4 1.014594633E+00 1.014658660E+00
6.813000E+11 1.400E+15 340 1.800E-4 1.014445099E+00 1.014489153E+00
1.000000E+12 1.400E+15 340 1.800E-4 1.014318612E+00 1.014349166E+00
1.468000E+12 1.400E+15 340 1.800E-4 1.014295295E+00 1.014316803E+00
2.154000E+12 1.400E+15 340 1.800E-4 1.014497904E+00 1.014513432E+00
3.162000E+12 1.400E+15 340 1.800E-4 1.015080984E+00 1.015092626E+00
4.642000E+12 1.400E+15 340 1.800E-4 1.016199230E+00 1.016208396E+00
6.813000E+12 1.400E+15 340 1.800E-4 1.017969454E+00 1.017977061E+00
1.000000E+13 1.400E+15 340 1.800E-4 1.020453268E+00 1.020459887E+00
