N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 305 2.300E-4 1.194251925E+00 1.197416644E+00
1.468000E+10 1.778E+15 305 2.300E-4 1.195242183E+00 1.197449869E+00
2.154000E+10 1.778E+15 305 2.300E-4 1.195967155E+00 1.197498411E+00
3.162000E+10 1.778E+15 305 2.300E-4 1.196511393E+00 1.197569192E+00
4.642000E+10 1.778E+15 305 2.300E-4 1.196943177E+00 1.197672090E+00
6.813000E+10 1.778E+15 305 2.300E-4 1.197319311E+00 1.197821075E+00
1.000000E+11 1.778E+15 305 2.300E-4 1.197689964E+00 1.198035494E+00
1.468000E+11 1.778E+15 305 2.300E-4 1.198103113E+00 1.198341520E+00
2.154000E+11 1.778E+15 305 2.300E-4 1.198616985E+00 1.198785452E+00
3.162000E+11 1.778E+15 305 2.300E-4 1.199264319E+00 1.199381310E+00
4.642000E+11 1.778E+15 305 2.300E-4 1.200116981E+00 1.200200254E+00
6.813000E+11 1.778E+15 305 2.300E-4 1.201227209E+00 1.201286376E+00
1.000000E+12 1.778E+15 305 2.300E-4 1.202643460E+00 1.202686521E+00
1.468000E+12 1.778E+15 305 2.300E-4 1.204418912E+00 1.204450733E+00
2.154000E+12 1.778E+15 305 2.300E-4 1.206571309E+00 1.206595440E+00
3.162000E+12 1.778E+15 305 2.300E-4 1.209123665E+00 1.209142800E+00
4.642000E+12 1.778E+15 305 2.300E-4 1.212044370E+00 1.212060031E+00
6.813000E+12 1.778E+15 305 2.300E-4 1.215295701E+00 1.215308834E+00
1.000000E+13 1.778E+15 305 2.300E-4 1.218849217E+00 1.218860474E+00
