N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 305 2.300E-4 1.165324958E+00 1.166766148E+00
1.468000E+10 1.778E+15 305 2.300E-4 1.166298552E+00 1.167284166E+00
2.154000E+10 1.778E+15 305 2.300E-4 1.167356604E+00 1.168030350E+00
3.162000E+10 1.778E+15 305 2.300E-4 1.168635412E+00 1.169096029E+00
4.642000E+10 1.778E+15 305 2.300E-4 1.170284136E+00 1.170599355E+00
6.813000E+10 1.778E+15 305 2.300E-4 1.172466849E+00 1.172683019E+00
1.000000E+11 1.778E+15 305 2.300E-4 1.175351519E+00 1.175500363E+00
1.468000E+11 1.778E+15 305 2.300E-4 1.179078326E+00 1.179181520E+00
2.154000E+11 1.778E+15 305 2.300E-4 1.183703397E+00 1.183775775E+00
3.162000E+11 1.778E+15 305 2.300E-4 1.189130299E+00 1.189181923E+00
4.642000E+11 1.778E+15 305 2.300E-4 1.195071559E+00 1.195109221E+00
6.813000E+11 1.778E+15 305 2.300E-4 1.201099702E+00 1.201127894E+00
1.000000E+12 1.778E+15 305 2.300E-4 1.206801693E+00 1.206823331E+00
1.468000E+12 1.778E+15 305 2.300E-4 1.211946920E+00 1.211963913E+00
2.154000E+12 1.778E+15 305 2.300E-4 1.216537522E+00 1.216551161E+00
3.162000E+12 1.778E+15 305 2.300E-4 1.220719352E+00 1.220730520E+00
4.642000E+12 1.778E+15 305 2.300E-4 1.224659146E+00 1.224668485E+00
6.813000E+12 1.778E+15 305 2.300E-4 1.228480650E+00 1.228488594E+00
1.000000E+13 1.778E+15 305 2.300E-4 1.232260403E+00 1.232267256E+00
