fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.782034240E-13 1.000000000E+20 1.171490962E+00 8.435990370E-15 1.745972378E-04 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.050114294E-14 1.000000000E+20 1.220567199E+00 6.810338199E-15 5.066010142E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.313189768E-13 1.000000000E+20 1.206046498E+00 2.271652474E-14 3.625808440E-04 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.378395657E-13 1.000000000E+20 1.224201578E+00 2.127691557E-14 5.517748546E-04 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.124469788E-13 1.000000000E+20 1.227345651E+00 6.661423475E-14 5.919101400E-04 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.289199370E-13 1.000000000E+20 1.233240948E+00 6.539991714E-14 6.875258677E-04 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.447625566E-12 1.000000000E+20 1.247539872E+00 1.986838023E-13 1.000577369E-03 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.379453494E-12 1.000000000E+20 1.249323769E+00 1.977669426E-13 1.056085867E-03 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.635935716E-12 1.000000000E+20 1.266662721E+00 6.009525363E-13 1.832897517E-03 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.581249504E-12 1.000000000E+20 1.267214235E+00 6.002917777E-13 1.872999451E-03 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.631775823E-12 1.000000000E+20 1.281466770E+00 1.852750459E-12 3.313599918E-03 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.584764517E-12 1.000000000E+20 1.281668308E+00 1.852272142E-12 3.345971327E-03 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.102809356E-12 1.000000000E+20 1.293420189E+00 5.791597472E-12 5.715705565E-03 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.059714556E-12 1.000000000E+20 1.293537538E+00 5.791658994E-12 5.741766975E-03 
