N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 325 2.300E-4 1.206289839E+00 1.221174701E+00
1.468000E+10 1.000E+16 325 2.300E-4 1.210892027E+00 1.221307711E+00
2.154000E+10 1.000E+16 325 2.300E-4 1.214267270E+00 1.221500777E+00
3.162000E+10 1.000E+16 325 2.300E-4 1.216785130E+00 1.221779613E+00
4.642000E+10 1.000E+16 325 2.300E-4 1.218746219E+00 1.222179438E+00
6.813000E+10 1.000E+16 325 2.300E-4 1.220394859E+00 1.222746895E+00
1.000000E+11 1.000E+16 325 2.300E-4 1.221933537E+00 1.223540747E+00
1.468000E+11 1.000E+16 325 2.300E-4 1.223533301E+00 1.224629549E+00
2.154000E+11 1.000E+16 325 2.300E-4 1.225336924E+00 1.226083948E+00
3.162000E+11 1.000E+16 325 2.300E-4 1.227452430E+00 1.227961727E+00
4.642000E+11 1.000E+16 325 2.300E-4 1.229938871E+00 1.230287099E+00
6.813000E+11 1.000E+16 325 2.300E-4 1.232792316E+00 1.233032062E+00
1.000000E+12 1.000E+16 325 2.300E-4 1.235945023E+00 1.236112219E+00
1.468000E+12 1.000E+16 325 2.300E-4 1.239287194E+00 1.239406118E+00
2.154000E+12 1.000E+16 325 2.300E-4 1.242705417E+00 1.242792328E+00
3.162000E+12 1.000E+16 325 2.300E-4 1.246119257E+00 1.246184825E+00
4.642000E+12 1.000E+16 325 2.300E-4 1.249498419E+00 1.249549529E+00
6.813000E+12 1.000E+16 325 2.300E-4 1.252857969E+00 1.252899072E+00
1.000000E+13 1.000E+16 325 2.300E-4 1.256241122E+00 1.256275049E+00
