N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 325 2.300E-4 1.220708182E+00 1.234805162E+00
1.468000E+10 1.000E+16 325 2.300E-4 1.225288391E+00 1.235125727E+00
2.154000E+10 1.000E+16 325 2.300E-4 1.228769665E+00 1.235587426E+00
3.162000E+10 1.000E+16 325 2.300E-4 1.231546798E+00 1.236246725E+00
4.642000E+10 1.000E+16 325 2.300E-4 1.233950082E+00 1.237176743E+00
6.813000E+10 1.000E+16 325 2.300E-4 1.236257844E+00 1.238466253E+00
1.000000E+11 1.000E+16 325 2.300E-4 1.238703789E+00 1.240212135E+00
1.468000E+11 1.000E+16 325 2.300E-4 1.241472057E+00 1.242501304E+00
2.154000E+11 1.000E+16 325 2.300E-4 1.244677943E+00 1.245380788E+00
3.162000E+11 1.000E+16 325 2.300E-4 1.248342047E+00 1.248823496E+00
4.642000E+11 1.000E+16 325 2.300E-4 1.252378427E+00 1.252710363E+00
6.813000E+11 1.000E+16 325 2.300E-4 1.256621493E+00 1.256852756E+00
1.000000E+12 1.000E+16 325 2.300E-4 1.260891072E+00 1.261054659E+00
1.468000E+12 1.000E+16 325 2.300E-4 1.265057864E+00 1.265175957E+00
2.154000E+12 1.000E+16 325 2.300E-4 1.269067197E+00 1.269154633E+00
3.162000E+12 1.000E+16 325 2.300E-4 1.272921907E+00 1.272988583E+00
4.642000E+12 1.000E+16 325 2.300E-4 1.276655901E+00 1.276708335E+00
6.813000E+12 1.000E+16 325 2.300E-4 1.280318070E+00 1.280360503E+00
1.000000E+13 1.000E+16 325 2.300E-4 1.283963966E+00 1.283999150E+00
