fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.803664034E-15 1.000000000E+20 1.259324355E+00 3.587794923E-16 1.614151483E-03 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.577780291E-16 1.000000000E+20 1.312812709E+00 3.449501913E-16 1.502901551E-02 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.103771502E-15 1.000000000E+20 1.284359499E+00 1.091270277E-15 4.485115599E-03 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.874100456E-16 1.000000000E+20 1.313335741E+00 1.091200162E-15 1.528429258E-02 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.975798267E-15 1.000000000E+20 1.299786362E+00 3.430763562E-15 9.185717858E-03 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.437912700E-15 1.000000000E+20 1.314907248E+00 3.454366662E-15 1.605929667E-02 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.145506206E-15 1.000000000E+20 1.312192500E+00 1.090290708E-14 1.470350888E-02 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.781899119E-15 1.000000000E+20 1.319209442E+00 1.095912214E-14 1.823393504E-02 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.242527241E-15 1.000000000E+20 1.325575381E+00 3.484546292E-14 2.155598193E-02 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.148343514E-15 1.000000000E+20 1.328777261E+00 3.495288664E-14 2.328355730E-02 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.543767314E-14 1.000000000E+20 1.342642447E+00 1.121629783E-13 3.093861922E-02 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.459123770E-14 1.000000000E+20 1.344211082E+00 1.123658791E-13 3.182676609E-02 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.460090140E-14 1.000000000E+20 1.362079557E+00 3.631648194E-13 4.207739812E-02 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.391141335E-14 1.000000000E+20 1.362879538E+00 3.635402528E-13 4.254400846E-02 
