N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+17 300 1.800E-4 1.267660567E+00 1.314417297E+00
2.471000E+10 1.000E+17 300 1.800E-4 1.279382309E+00 1.314687897E+00
4.696000E+10 1.000E+17 300 1.800E-4 1.288977809E+00 1.315193520E+00
8.927000E+10 1.000E+17 300 1.800E-4 1.297550791E+00 1.316125164E+00
1.697000E+11 1.000E+17 300 1.800E-4 1.305359720E+00 1.317798608E+00
3.225000E+11 1.000E+17 300 1.800E-4 1.312685898E+00 1.320676423E+00
6.130000E+11 1.000E+17 300 1.800E-4 1.320232683E+00 1.325296342E+00
1.165000E+12 1.000E+17 300 1.800E-4 1.328782377E+00 1.332027645E+00
2.214000E+12 1.000E+17 300 1.800E-4 1.338634243E+00 1.340759884E+00
4.209000E+12 1.000E+17 300 1.800E-4 1.349473335E+00 1.350891507E+00
8.000000E+12 1.000E+17 300 1.800E-4 1.360765233E+00 1.361720421E+00
