N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+17 300 1.800E-4 1.219874905E+00 1.236454900E+00
2.471000E+10 1.000E+17 300 1.800E-4 1.228898247E+00 1.238126790E+00
4.696000E+10 1.000E+17 300 1.800E-4 1.235702841E+00 1.240766777E+00
8.927000E+10 1.000E+17 300 1.800E-4 1.241726720E+00 1.244534128E+00
1.697000E+11 1.000E+17 300 1.800E-4 1.247710929E+00 1.249343986E+00
3.225000E+11 1.000E+17 300 1.800E-4 1.253918519E+00 1.254949305E+00
6.130000E+11 1.000E+17 300 1.800E-4 1.260463519E+00 1.261172947E+00
1.165000E+12 1.000E+17 300 1.800E-4 1.267499542E+00 1.268020788E+00
2.214000E+12 1.000E+17 300 1.800E-4 1.275204937E+00 1.275602274E+00
4.209000E+12 1.000E+17 300 1.800E-4 1.283721979E+00 1.284027389E+00
8.000000E+12 1.000E+17 300 1.800E-4 1.293109994E+00 1.293344904E+00
