N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 310 1.900E-4 1.204853706E+00 1.227395737E+00
1.468000E+10 5.623E+16 310 1.900E-4 1.211928869E+00 1.227884373E+00
2.154000E+10 5.623E+16 310 1.900E-4 1.217404372E+00 1.228571007E+00
3.162000E+10 5.623E+16 310 1.900E-4 1.221776512E+00 1.229518618E+00
4.642000E+10 5.623E+16 310 1.900E-4 1.225467390E+00 1.230795128E+00
6.813000E+10 5.623E+16 310 1.900E-4 1.228814098E+00 1.232461731E+00
1.000000E+11 5.623E+16 310 1.900E-4 1.232062150E+00 1.234555565E+00
1.468000E+11 5.623E+16 310 1.900E-4 1.235361564E+00 1.237072385E+00
2.154000E+11 5.623E+16 310 1.900E-4 1.238772779E+00 1.239959861E+00
3.162000E+11 5.623E+16 310 1.900E-4 1.242289764E+00 1.243130193E+00
4.642000E+11 5.623E+16 310 1.900E-4 1.245876724E+00 1.246488955E+00
6.813000E+11 5.623E+16 310 1.900E-4 1.249503788E+00 1.249965202E+00
1.000000E+12 5.623E+16 310 1.900E-4 1.253167882E+00 1.253527982E+00
1.468000E+12 5.623E+16 310 1.900E-4 1.256895117E+00 1.257185181E+00
2.154000E+12 5.623E+16 310 1.900E-4 1.260731132E+00 1.260970905E+00
3.162000E+12 5.623E+16 310 1.900E-4 1.264728075E+00 1.264930145E+00
4.642000E+12 5.623E+16 310 1.900E-4 1.268934335E+00 1.269106875E+00
6.813000E+12 5.623E+16 310 1.900E-4 1.273398832E+00 1.273547461E+00
1.000000E+13 5.623E+16 310 1.900E-4 1.278149922E+00 1.278278239E+00
