N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 310 1.900E-4 1.258402947E+00 1.297887091E+00
1.468000E+10 5.623E+16 310 1.900E-4 1.267296855E+00 1.297967934E+00
2.154000E+10 5.623E+16 310 1.900E-4 1.274258808E+00 1.298085832E+00
3.162000E+10 5.623E+16 310 1.900E-4 1.279816110E+00 1.298257346E+00
4.642000E+10 5.623E+16 310 1.900E-4 1.284349646E+00 1.298505867E+00
6.813000E+10 5.623E+16 310 1.900E-4 1.288120910E+00 1.298863967E+00
1.000000E+11 5.623E+16 310 1.900E-4 1.291322362E+00 1.299375894E+00
1.468000E+11 5.623E+16 310 1.900E-4 1.294124103E+00 1.300099738E+00
2.154000E+11 5.623E+16 310 1.900E-4 1.296700627E+00 1.301108198E+00
3.162000E+11 5.623E+16 310 1.900E-4 1.299235401E+00 1.302486239E+00
4.642000E+11 5.623E+16 310 1.900E-4 1.301910496E+00 1.304323916E+00
6.813000E+11 5.623E+16 310 1.900E-4 1.304888661E+00 1.306703445E+00
1.000000E+12 5.623E+16 310 1.900E-4 1.308293398E+00 1.309682142E+00
1.468000E+12 5.623E+16 310 1.900E-4 1.312192611E+00 1.313276375E+00
2.154000E+12 5.623E+16 310 1.900E-4 1.316592641E+00 1.317454325E+00
3.162000E+12 5.623E+16 310 1.900E-4 1.321448375E+00 1.322144002E+00
4.642000E+12 5.623E+16 310 1.900E-4 1.326687321E+00 1.327254933E+00
6.813000E+12 5.623E+16 310 1.900E-4 1.332235428E+00 1.332701504E+00
1.000000E+13 5.623E+16 310 1.900E-4 1.338030852E+00 1.338414547E+00
