N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 295 2.300E-4 1.204670249E+00 1.211281834E+00
1.468000E+10 1.000E+16 295 2.300E-4 1.206635943E+00 1.211388788E+00
2.154000E+10 1.000E+16 295 2.300E-4 1.208161444E+00 1.211544062E+00
3.162000E+10 1.000E+16 295 2.300E-4 1.209379040E+00 1.211768531E+00
4.642000E+10 1.000E+16 295 2.300E-4 1.210410191E+00 1.212102732E+00
6.813000E+10 1.000E+16 295 2.300E-4 1.211371859E+00 1.212563603E+00
1.000000E+11 1.000E+16 295 2.300E-4 1.212372335E+00 1.213220571E+00
1.468000E+11 1.000E+16 295 2.300E-4 1.213511497E+00 1.214114722E+00
2.154000E+11 1.000E+16 295 2.300E-4 1.214888864E+00 1.215322983E+00
3.162000E+11 1.000E+16 295 2.300E-4 1.216598746E+00 1.216918832E+00
4.642000E+11 1.000E+16 295 2.300E-4 1.218709724E+00 1.218949581E+00
6.813000E+11 1.000E+16 295 2.300E-4 1.221274893E+00 1.221459789E+00
1.000000E+12 1.000E+16 295 2.300E-4 1.224311954E+00 1.224458813E+00
1.468000E+12 1.000E+16 295 2.300E-4 1.227808259E+00 1.227928274E+00
2.154000E+12 1.000E+16 295 2.300E-4 1.231746158E+00 1.231846892E+00
3.162000E+12 1.000E+16 295 2.300E-4 1.236048400E+00 1.236133858E+00
4.642000E+12 1.000E+16 295 2.300E-4 1.240715831E+00 1.240789137E+00
6.813000E+12 1.000E+16 295 2.300E-4 1.245695935E+00 1.245758970E+00
1.000000E+13 1.000E+16 295 2.300E-4 1.250974691E+00 1.251028852E+00
