N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 303 1.800E-4 1.206766578E+00 1.213411406E+00
1.468000E+10 5.623E+15 303 1.800E-4 1.208683835E+00 1.213448966E+00
2.154000E+10 5.623E+15 303 1.800E-4 1.210123695E+00 1.213503874E+00
3.162000E+10 5.623E+15 303 1.800E-4 1.211207400E+00 1.213584022E+00
4.642000E+10 5.623E+15 303 1.800E-4 1.212040469E+00 1.213700765E+00
6.813000E+10 5.623E+15 303 1.800E-4 1.212714902E+00 1.213870221E+00
1.000000E+11 5.623E+15 303 1.800E-4 1.213325697E+00 1.214176426E+00
1.468000E+11 5.623E+15 303 1.800E-4 1.213930269E+00 1.214519725E+00
2.154000E+11 5.623E+15 303 1.800E-4 1.214599123E+00 1.215008325E+00
3.162000E+11 5.623E+15 303 1.800E-4 1.215404466E+00 1.215689506E+00
4.642000E+11 5.623E+15 303 1.800E-4 1.216439298E+00 1.216640821E+00
6.813000E+11 5.623E+15 303 1.800E-4 1.217776522E+00 1.217921165E+00
1.000000E+12 5.623E+15 303 1.800E-4 1.219510974E+00 1.219617915E+00
1.468000E+12 5.623E+15 303 1.800E-4 1.221682325E+00 1.221763371E+00
2.154000E+12 5.623E+15 303 1.800E-4 1.224327470E+00 1.224390640E+00
3.162000E+12 5.623E+15 303 1.800E-4 1.227463406E+00 1.227514570E+00
4.642000E+12 5.623E+15 303 1.800E-4 1.231050219E+00 1.231092782E+00
6.813000E+12 5.623E+15 303 1.800E-4 1.235040941E+00 1.235077050E+00
1.000000E+13 5.623E+15 303 1.800E-4 1.239386611E+00 1.239417615E+00
