N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 303 1.800E-4 1.231619043E+00 1.238013473E+00
1.468000E+10 5.623E+15 303 1.800E-4 1.233502696E+00 1.238067306E+00
2.154000E+10 5.623E+15 303 1.800E-4 1.234919632E+00 1.238145763E+00
3.162000E+10 5.623E+15 303 1.800E-4 1.235997904E+00 1.238259802E+00
4.642000E+10 5.623E+15 303 1.800E-4 1.236848099E+00 1.238424843E+00
6.813000E+10 5.623E+15 303 1.800E-4 1.237566859E+00 1.238662218E+00
1.000000E+11 5.623E+15 303 1.800E-4 1.238240577E+00 1.239000722E+00
1.468000E+11 5.623E+15 303 1.800E-4 1.238949444E+00 1.239477725E+00
2.154000E+11 5.623E+15 303 1.800E-4 1.239770648E+00 1.240139381E+00
3.162000E+11 5.623E+15 303 1.800E-4 1.240779439E+00 1.241038820E+00
4.642000E+11 5.623E+15 303 1.800E-4 1.242047269E+00 1.242231962E+00
6.813000E+11 5.623E+15 303 1.800E-4 1.243637561E+00 1.243771372E+00
1.000000E+12 5.623E+15 303 1.800E-4 1.245600959E+00 1.245700171E+00
1.468000E+12 5.623E+15 303 1.800E-4 1.247971900E+00 1.248047555E+00
2.154000E+12 5.623E+15 303 1.800E-4 1.250766030E+00 1.250825534E+00
3.162000E+12 5.623E+15 303 1.800E-4 1.253977706E+00 1.254025939E+00
4.642000E+12 5.623E+15 303 1.800E-4 1.257580005E+00 1.257620114E+00
6.813000E+12 5.623E+15 303 1.800E-4 1.261531583E+00 1.261565556E+00
1.000000E+13 5.623E+15 303 1.800E-4 1.265788988E+00 1.265818085E+00
