fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.958946292E-16 1.000000000E+20 1.231089612E+00 1.613837919E-16 8.542313185E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.101943649E-16 1.000000000E+20 1.240912538E+00 1.609517244E-16 1.363180321E-02 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.463921568E-16 1.000000000E+20 1.233635677E+00 2.365257678E-16 9.733107856E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.609767770E-16 1.000000000E+20 1.240998752E+00 2.362476410E-16 1.368162530E-02 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.197092639E-16 1.000000000E+20 1.235706074E+00 3.469077113E-16 1.077392332E-02 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.346521054E-16 1.000000000E+20 1.241124419E+00 3.467702934E-16 1.375444292E-02 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.255681470E-16 1.000000000E+20 1.237380048E+00 5.090135378E-16 1.165818241E-02 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.409786461E-16 1.000000000E+20 1.241307192E+00 5.090030693E-16 1.386065911E-02 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.772353532E-16 1.000000000E+20 1.238756553E+00 7.470391903E-16 1.241125747E-02 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.932739814E-16 1.000000000E+20 1.241572044E+00 7.471462137E-16 1.401515075E-02 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.922050036E-16 1.000000000E+20 1.239947626E+00 1.096512022E-15 1.308022269E-02 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.090989461E-16 1.000000000E+20 1.241953735E+00 1.096735385E-15 1.423893375E-02 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.092398560E-15 1.000000000E+20 1.241071934E+00 1.609615769E-15 1.372531505E-02 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.010455662E-15 1.000000000E+20 1.242499544E+00 1.609965937E-15 1.456116845E-02 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.503249059E-15 1.000000000E+20 1.242251833E+00 2.363037663E-15 1.441538947E-02 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.422864648E-15 1.000000000E+20 1.243271630E+00 2.363539955E-15 1.502127981E-02 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.050923370E-15 1.000000000E+20 1.243612784E+00 3.469562012E-15 1.522649566E-02 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.972570964E-15 1.000000000E+20 1.244347870E+00 3.470260445E-15 1.567056527E-02 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.757382276E-15 1.000000000E+20 1.245281843E+00 5.095256790E-15 1.624111109E-02 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.681577461E-15 1.000000000E+20 1.245819380E+00 5.096219244E-15 1.657210793E-02 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.634458978E-15 1.000000000E+20 1.247381689E+00 7.485040593E-15 1.754504912E-02 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.561690709E-15 1.000000000E+20 1.247782490E+00 7.486365798E-15 1.779718166E-02 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.680335290E-15 1.000000000E+20 1.250018039E+00 1.100080166E-14 1.921944216E-02 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.610974326E-15 1.000000000E+20 1.250323963E+00 1.100262828E-14 1.941631738E-02 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.882611103E-15 1.000000000E+20 1.253261632E+00 1.617820089E-14 2.132720545E-02 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.816825824E-15 1.000000000E+20 1.253501087E+00 1.618071897E-14 2.148484519E-02 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.228876403E-15 1.000000000E+20 1.257130942E+00 2.381103245E-14 2.389761404E-02 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.166595013E-15 1.000000000E+20 1.257322902E+00 2.381449610E-14 2.402669923E-02 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.719285432E-15 1.000000000E+20 1.261585891E+00 3.507603209E-14 2.691719922E-02 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.660225491E-15 1.000000000E+20 1.261742841E+00 3.508077237E-14 2.702473635E-02 
016_290 016_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.037235051E-14 1.000000000E+20 1.266540377E+00 5.171733711E-14 3.033487337E-02 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.031610229E-14 1.000000000E+20 1.266670483E+00 5.172377307E-14 3.042544140E-02 
017_290 017_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.221960469E-14 1.000000000E+20 1.271890039E+00 7.631978478E-14 3.408055931E-02 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.216573132E-14 1.000000000E+20 1.271998730E+00 7.632843517E-14 3.415721457E-02 
