N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+17 320 1.800E-4 1.266905973E+00 1.326797355E+00
2.471000E+10 1.000E+17 320 1.800E-4 1.289079849E+00 1.326992662E+00
4.696000E+10 1.000E+17 320 1.800E-4 1.303436541E+00 1.327356902E+00
8.927000E+10 1.000E+17 320 1.800E-4 1.313055867E+00 1.328025528E+00
1.697000E+11 1.000E+17 320 1.800E-4 1.320017668E+00 1.329219305E+00
3.225000E+11 1.000E+17 320 1.800E-4 1.325682248E+00 1.331256207E+00
6.130000E+11 1.000E+17 320 1.800E-4 1.331107742E+00 1.334505457E+00
1.165000E+12 1.000E+17 320 1.800E-4 1.337110856E+00 1.339253361E+00
2.214000E+12 1.000E+17 320 1.800E-4 1.344122976E+00 1.345543017E+00
4.209000E+12 1.000E+17 320 1.800E-4 1.352164211E+00 1.353147987E+00
8.000000E+12 1.000E+17 320 1.800E-4 1.361044695E+00 1.361744379E+00
