fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.203211974E-13 1.000000000E+20 1.238506641E+00 1.031003468E-14 3.357596612E-04 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.560396790E-14 1.000000000E+20 1.288739967E+00 9.191406019E-15 1.466876343E-03 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.944710592E-13 1.000000000E+20 1.271084098E+00 3.007295743E-14 7.969517359E-04 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.106368731E-13 1.000000000E+20 1.289467506E+00 2.904222138E-14 1.501409691E-03 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.131037097E-13 1.000000000E+20 1.285422755E+00 9.258056193E-14 1.270612414E-03 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.319147253E-13 1.000000000E+20 1.291556135E+00 9.162510832E-14 1.607735783E-03 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 9.830337055E-13 1.000000000E+20 1.294686028E+00 2.889327327E-13 1.768074090E-03 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 9.084088576E-13 1.000000000E+20 1.296628839E+00 2.880990905E-13 1.918628017E-03 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.149284778E-12 1.000000000E+20 1.304940860E+00 9.030557695E-13 2.649272474E-03 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.086058589E-12 1.000000000E+20 1.305560052E+00 9.024318755E-13 2.728012061E-03 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.038187056E-12 1.000000000E+20 1.316222280E+00 2.830306343E-12 4.413882752E-03 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.986362724E-12 1.000000000E+20 1.316453231E+00 2.829977346E-12 4.465824852E-03 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.082387304E-12 1.000000000E+20 1.327448878E+00 8.929497476E-12 7.399095641E-03 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.037382050E-12 1.000000000E+20 1.327563010E+00 8.929640041E-12 7.437541041E-03 
