N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 310 2.400E-4 1.255172399E+00 1.294663520E+00
1.468000E+10 5.623E+16 310 2.400E-4 1.264637079E+00 1.294784016E+00
2.154000E+10 5.623E+16 310 2.400E-4 1.271975569E+00 1.294959075E+00
3.162000E+10 5.623E+16 310 2.400E-4 1.277751737E+00 1.295212292E+00
4.642000E+10 5.623E+16 310 2.400E-4 1.282397625E+00 1.295576260E+00
6.813000E+10 5.623E+16 310 2.400E-4 1.286232731E+00 1.296094800E+00
1.000000E+11 5.623E+16 310 2.400E-4 1.289506398E+00 1.296824614E+00
1.468000E+11 5.623E+16 310 2.400E-4 1.292435928E+00 1.297835239E+00
2.154000E+11 5.623E+16 310 2.400E-4 1.295225843E+00 1.299205757E+00
3.162000E+11 5.623E+16 310 2.400E-4 1.298067694E+00 1.301016974E+00
4.642000E+11 5.623E+16 310 2.400E-4 1.301127679E+00 1.303339129E+00
6.813000E+11 5.623E+16 310 2.400E-4 1.304530772E+00 1.306217527E+00
1.000000E+12 5.623E+16 310 2.400E-4 1.308348736E+00 1.309661047E+00
1.468000E+12 5.623E+16 310 2.400E-4 1.312598333E+00 1.313639277E+00
2.154000E+12 5.623E+16 310 2.400E-4 1.317252752E+00 1.318091955E+00
3.162000E+12 5.623E+16 310 2.400E-4 1.322263046E+00 1.322947637E+00
4.642000E+12 5.623E+16 310 2.400E-4 1.327578746E+00 1.328141334E+00
6.813000E+12 5.623E+16 310 2.400E-4 1.333157324E+00 1.333621315E+00
1.000000E+13 5.623E+16 310 2.400E-4 1.338961980E+00 1.339344897E+00
