fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.313658909E-14 1.000000000E+20 1.105035168E+00 4.834664996E-15 1.083569075E-03 
001_310_SRH 001_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.143848245E-14 1.000000000E+20 1.105140866E+00 4.800160907E-15 1.228874819E-03 
002_310 002_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.847307336E-14 1.000000000E+20 1.105534252E+00 7.066371713E-15 1.122272144E-03 
002_310_SRH 002_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.677530274E-14 1.000000000E+20 1.105585985E+00 7.032443841E-15 1.224968924E-03 
003_310 003_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.628890909E-14 1.000000000E+20 1.106208993E+00 1.032771246E-14 1.147569912E-03 
003_310_SRH 003_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.459212203E-14 1.000000000E+20 1.106234553E+00 1.029425763E-14 1.219272711E-03 
004_310 004_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.772436599E-14 1.000000000E+20 1.107163168E+00 1.508437015E-14 1.161395250E-03 
004_310_SRH 004_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.602937897E-14 1.000000000E+20 1.107176305E+00 1.505133079E-14 1.210990626E-03 
005_310 005_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.442927417E-14 1.000000000E+20 1.108529575E+00 2.200378428E-14 1.164955679E-03 
005_310_SRH 005_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.273717231E-14 1.000000000E+20 1.108536956E+00 2.197114613E-14 1.199002269E-03 
006_310 006_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 7.877206885E-14 1.000000000E+20 1.110483758E+00 3.203512510E-14 1.158543440E-03 
006_310_SRH 006_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 7.708434224E-14 1.000000000E+20 1.110488584E+00 3.200291379E-14 1.181762856E-03 
007_310 007_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.141104690E-13 1.000000000E+20 1.113254632E+00 4.651719886E-14 1.141477231E-03 
