N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.778E+15 315 1.800E-4 1.195048254E+00 1.198173293E+00
2.471000E+10 1.778E+15 315 1.800E-4 1.196575218E+00 1.198264128E+00
4.696000E+10 1.778E+15 315 1.800E-4 1.197530417E+00 1.198434379E+00
8.927000E+10 1.778E+15 315 1.800E-4 1.198267850E+00 1.198749663E+00
1.697000E+11 1.778E+15 315 1.800E-4 1.199063660E+00 1.199320702E+00
3.225000E+11 1.778E+15 315 1.800E-4 1.200177351E+00 1.200315424E+00
6.130000E+11 1.778E+15 315 1.800E-4 1.201865037E+00 1.201940394E+00
1.165000E+12 1.778E+15 315 1.800E-4 1.204315597E+00 1.204358001E+00
2.214000E+12 1.778E+15 315 1.800E-4 1.207555556E+00 1.207580677E+00
4.209000E+12 1.778E+15 315 1.800E-4 1.211483883E+00 1.211499896E+00
8.000000E+12 1.778E+15 315 1.800E-4 1.216011934E+00 1.216023042E+00
